year,scenario,subregion,min_change,mean_change,median_change,max_change,sd_change,tooltip
1961,historical,883,-9.04,0.4,-1.95,23.37,9.75,"Year: 1961
Mean change: 0.4%
SD: ±9.8%"
1962,historical,481,-14.22,-5.62,-4.64,-1.14,4.2,"Year: 1962
Mean change: -5.6%
SD: ±4.2%"
1962,historical,482,-16.17,-7.61,-8.3,5.66,7.2,"Year: 1962
Mean change: -7.6%
SD: ±7.2%"
1962,historical,483,-8.42,2.85,1.77,17.36,7.88,"Year: 1962
Mean change: 2.9%
SD: ±7.9%"
1962,historical,484,-18.79,-0.98,-1.56,17.67,9.82,"Year: 1962
Mean change: -1%
SD: ±9.8%"
1962,historical,485,-37.49,-12.78,-13.81,18.33,18.14,"Year: 1962
Mean change: -12.8%
SD: ±18.1%"
1962,historical,486,-13.77,-4.61,-3.96,5.64,4.87,"Year: 1962
Mean change: -4.6%
SD: ±4.9%"
1962,historical,5841,-11.65,-4.56,-4.36,4.48,5.32,"Year: 1962
Mean change: -4.6%
SD: ±5.3%"
1962,historical,5842,-12.74,0.21,-2.83,12.74,8.97,"Year: 1962
Mean change: 0.2%
SD: ±9%"
1962,historical,5843a,-13.83,-4.64,-3.56,3.51,5.96,"Year: 1962
Mean change: -4.6%
SD: ±6%"
1962,historical,5843b,-16.45,-2.91,-1.83,6.99,6.35,"Year: 1962
Mean change: -2.9%
SD: ±6.3%"
1962,historical,5844a,-23.14,-6.62,-5.32,-1.36,6.29,"Year: 1962
Mean change: -6.6%
SD: ±6.3%"
1962,historical,5844b,-28.68,-5.54,-3.01,0.45,8.47,"Year: 1962
Mean change: -5.5%
SD: ±8.5%"
1962,historical,5851,-14.92,-2.75,-1.54,1.6,4.6,"Year: 1962
Mean change: -2.8%
SD: ±4.6%"
1962,historical,5852,-14.33,-2.53,0.94,5.21,6.52,"Year: 1962
Mean change: -2.5%
SD: ±6.5%"
1962,historical,586,-23.06,-4.42,-4.37,7.33,8,"Year: 1962
Mean change: -4.4%
SD: ±8%"
1962,historical,587,-13.52,-1.18,-1.61,11.15,6.25,"Year: 1962
Mean change: -1.2%
SD: ±6.2%"
1962,historical,881,-16.16,-3.18,-2.11,6.74,7.77,"Year: 1962
Mean change: -3.2%
SD: ±7.8%"
1962,historical,882,-12.46,-2.03,-0.71,3.24,5.15,"Year: 1962
Mean change: -2%
SD: ±5.2%"
1962,historical,883,-8.01,1.39,-0.68,22.08,9.17,"Year: 1962
Mean change: 1.4%
SD: ±9.2%"
1963,historical,481,-20.83,-3.23,-2.13,12.78,10.4,"Year: 1963
Mean change: -3.2%
SD: ±10.4%"
1963,historical,482,-14.53,-3.47,-5.42,14.01,8.21,"Year: 1963
Mean change: -3.5%
SD: ±8.2%"
1963,historical,483,-8.96,0.34,0.86,8.3,5.24,"Year: 1963
Mean change: 0.3%
SD: ±5.2%"
1963,historical,484,-18.74,0.28,-0.06,18.83,9.85,"Year: 1963
Mean change: 0.3%
SD: ±9.8%"
1963,historical,485,-8.23,1.87,-1.03,23.6,10.32,"Year: 1963
Mean change: 1.9%
SD: ±10.3%"
1963,historical,486,-12.87,-1.28,-0.7,8.69,5.87,"Year: 1963
Mean change: -1.3%
SD: ±5.9%"
1963,historical,5841,-12.12,-4.78,-3.58,3.34,5.05,"Year: 1963
Mean change: -4.8%
SD: ±5%"
1963,historical,5842,-6.42,4.72,7.16,12.57,6.92,"Year: 1963
Mean change: 4.7%
SD: ±6.9%"
1963,historical,5843a,-12.8,-4.86,-5.37,0.92,3.96,"Year: 1963
Mean change: -4.9%
SD: ±4%"
1963,historical,5843b,-12.88,-3.82,-3.38,3.27,4.38,"Year: 1963
Mean change: -3.8%
SD: ±4.4%"
1963,historical,5844a,-22.2,-6.61,-5.33,-1.39,6.36,"Year: 1963
Mean change: -6.6%
SD: ±6.4%"
1963,historical,5844b,-27.98,-7.08,-5.52,-1.6,7.63,"Year: 1963
Mean change: -7.1%
SD: ±7.6%"
1963,historical,5851,-13.73,-1.94,-0.87,5.6,5.72,"Year: 1963
Mean change: -1.9%
SD: ±5.7%"
1963,historical,5852,-13.6,-2.66,-1.21,2.45,5.29,"Year: 1963
Mean change: -2.7%
SD: ±5.3%"
1963,historical,586,-23.5,-5.05,-4.66,7.39,8.32,"Year: 1963
Mean change: -5%
SD: ±8.3%"
1963,historical,587,-13.54,-1.16,-2.57,15.6,7.5,"Year: 1963
Mean change: -1.2%
SD: ±7.5%"
1963,historical,881,-16.5,-1.27,0.1,12.2,8.72,"Year: 1963
Mean change: -1.3%
SD: ±8.7%"
1963,historical,882,-9.58,-1.61,-0.14,2.88,4.39,"Year: 1963
Mean change: -1.6%
SD: ±4.4%"
1963,historical,883,-4.87,1.08,-0.91,21,7.46,"Year: 1963
Mean change: 1.1%
SD: ±7.5%"
1964,historical,481,-13.99,-0.88,0.21,7.97,6.47,"Year: 1964
Mean change: -0.9%
SD: ±6.5%"
1964,historical,482,-14.94,-0.96,-4.11,16.43,9.35,"Year: 1964
Mean change: -1%
SD: ±9.3%"
1964,historical,483,-13.06,-1.76,-0.79,8.49,7.85,"Year: 1964
Mean change: -1.8%
SD: ±7.8%"
1964,historical,484,-18.28,-5.26,-3.81,10.49,8.37,"Year: 1964
Mean change: -5.3%
SD: ±8.4%"
1964,historical,485,-29.69,-5.69,-4.37,13.38,15.07,"Year: 1964
Mean change: -5.7%
SD: ±15.1%"
1964,historical,486,-15.24,-6.89,-6.22,3.95,5.88,"Year: 1964
Mean change: -6.9%
SD: ±5.9%"
1964,historical,5841,-12.76,-5.42,-3.85,3.27,5.25,"Year: 1964
Mean change: -5.4%
SD: ±5.2%"
1964,historical,5842,-14.09,-1.93,-5.86,12.53,9.41,"Year: 1964
Mean change: -1.9%
SD: ±9.4%"
1964,historical,5843a,-12.13,-4.2,-3.15,5.87,6.06,"Year: 1964
Mean change: -4.2%
SD: ±6.1%"
1964,historical,5843b,-18.16,-2.77,-1.74,10.67,8.52,"Year: 1964
Mean change: -2.8%
SD: ±8.5%"
1964,historical,5844a,-21.54,-7.98,-6.48,-2.59,5.75,"Year: 1964
Mean change: -8%
SD: ±5.8%"
1964,historical,5844b,-27.24,-8.36,-7.04,-0.91,7.7,"Year: 1964
Mean change: -8.4%
SD: ±7.7%"
1964,historical,5851,-13.14,-5.24,-6.8,1.16,5.32,"Year: 1964
Mean change: -5.2%
SD: ±5.3%"
1964,historical,5852,-12.77,-4.57,-4.38,1.99,4.66,"Year: 1964
Mean change: -4.6%
SD: ±4.7%"
1964,historical,586,-24.03,-6.11,-6.22,7.05,8.53,"Year: 1964
Mean change: -6.1%
SD: ±8.5%"
1964,historical,587,-13.83,-1.94,-1.04,12.42,8.26,"Year: 1964
Mean change: -1.9%
SD: ±8.3%"
1964,historical,881,-16.84,-2.42,-0.36,11.38,8.69,"Year: 1964
Mean change: -2.4%
SD: ±8.7%"
1964,historical,882,-12.96,-3.43,-2.25,3.03,5.2,"Year: 1964
Mean change: -3.4%
SD: ±5.2%"
1964,historical,883,-17.67,-3.04,-5.15,20.1,10.38,"Year: 1964
Mean change: -3%
SD: ±10.4%"
1965,historical,481,-14.09,-2.24,-1.88,12.04,7.4,"Year: 1965
Mean change: -2.2%
SD: ±7.4%"
1965,historical,482,-14.97,-2.79,-2.12,1.12,4.69,"Year: 1965
Mean change: -2.8%
SD: ±4.7%"
1965,historical,483,-6.01,-0.12,-0.28,7.09,3.85,"Year: 1965
Mean change: -0.1%
SD: ±3.9%"
1965,historical,484,-17.59,-2.03,-0.99,2.98,6.2,"Year: 1965
Mean change: -2%
SD: ±6.2%"
1965,historical,485,-11.66,-4.04,-5.82,5.92,6.4,"Year: 1965
Mean change: -4%
SD: ±6.4%"
1965,historical,486,-11.23,-0.65,0.04,7.16,4.86,"Year: 1965
Mean change: -0.7%
SD: ±4.9%"
1965,historical,5841,-6.59,-1.42,-1.57,2.16,3.4,"Year: 1965
Mean change: -1.4%
SD: ±3.4%"
1965,historical,5842,-18.4,-4.11,-6.18,12.38,9.8,"Year: 1965
Mean change: -4.1%
SD: ±9.8%"
1965,historical,5843a,-13.15,-4.7,-4.05,2.86,5.02,"Year: 1965
Mean change: -4.7%
SD: ±5%"
1965,historical,5843b,-8.56,-2.84,-3.49,5.13,3.85,"Year: 1965
Mean change: -2.8%
SD: ±3.9%"
1965,historical,5844a,-21,-2.45,-1.54,4.19,6.93,"Year: 1965
Mean change: -2.5%
SD: ±6.9%"
1965,historical,5844b,-26.88,-6.49,-2.9,1.18,8.71,"Year: 1965
Mean change: -6.5%
SD: ±8.7%"
1965,historical,5851,-13.75,-2.79,-1.11,4.72,5.34,"Year: 1965
Mean change: -2.8%
SD: ±5.3%"
1965,historical,5852,-13.06,-3.04,-1.21,3.55,5.65,"Year: 1965
Mean change: -3%
SD: ±5.7%"
1965,historical,586,-24.25,-3.67,-1.02,5.3,8.88,"Year: 1965
Mean change: -3.7%
SD: ±8.9%"
1965,historical,587,-13.62,0.38,0.17,13.19,7.7,"Year: 1965
Mean change: 0.4%
SD: ±7.7%"
1965,historical,881,-17.01,-1.88,-0.26,7.27,8.28,"Year: 1965
Mean change: -1.9%
SD: ±8.3%"
1965,historical,882,-9.8,-2.53,-1.99,3.02,4.18,"Year: 1965
Mean change: -2.5%
SD: ±4.2%"
1965,historical,883,-11.32,-0.58,-1.69,19.08,8.19,"Year: 1965
Mean change: -0.6%
SD: ±8.2%"
1966,historical,481,-33.89,-8.24,-5.18,5.65,11.8,"Year: 1966
Mean change: -8.2%
SD: ±11.8%"
1966,historical,482,-31.68,-10.89,-10.75,0.76,9.5,"Year: 1966
Mean change: -10.9%
SD: ±9.5%"
1966,historical,483,-9.17,-1.27,-0.55,4.49,3.82,"Year: 1966
Mean change: -1.3%
SD: ±3.8%"
1966,historical,484,-16.96,-5.12,-4.51,1.57,5.63,"Year: 1966
Mean change: -5.1%
SD: ±5.6%"
1966,historical,485,-22.35,-9.49,-8.43,5.14,8.27,"Year: 1966
Mean change: -9.5%
SD: ±8.3%"
1966,historical,486,-13.23,-3.6,-3.45,5.1,5.17,"Year: 1966
Mean change: -3.6%
SD: ±5.2%"
1966,historical,5841,-13.34,-4.48,-2.58,2.38,6.04,"Year: 1966
Mean change: -4.5%
SD: ±6%"
1966,historical,5842,-11.15,-2.27,-1.98,12.14,7.32,"Year: 1966
Mean change: -2.3%
SD: ±7.3%"
1966,historical,5843a,-12.6,-5.69,-6.16,1.06,4.72,"Year: 1966
Mean change: -5.7%
SD: ±4.7%"
1966,historical,5843b,-16.2,-5.27,-4.8,3.7,6.01,"Year: 1966
Mean change: -5.3%
SD: ±6%"
1966,historical,5844a,-20.26,-6.24,-4.05,-0.85,5.89,"Year: 1966
Mean change: -6.2%
SD: ±5.9%"
1966,historical,5844b,-26.69,-5.86,-3.38,1.19,7.97,"Year: 1966
Mean change: -5.9%
SD: ±8%"
1966,historical,5851,-13.89,-1.84,0.27,8.01,6.55,"Year: 1966
Mean change: -1.8%
SD: ±6.6%"
1966,historical,5852,-12.83,-2.93,-2.27,6.92,6.11,"Year: 1966
Mean change: -2.9%
SD: ±6.1%"
1966,historical,586,-24.12,-3.36,-2.41,7.9,9.29,"Year: 1966
Mean change: -3.4%
SD: ±9.3%"
1966,historical,587,-13.3,-0.97,-0.37,11.82,6.99,"Year: 1966
Mean change: -1%
SD: ±7%"
1966,historical,881,-17.06,0.71,1.75,16.38,10.2,"Year: 1966
Mean change: 0.7%
SD: ±10.2%"
1966,historical,882,-2.23,1.54,0.03,8.37,3.78,"Year: 1966
Mean change: 1.5%
SD: ±3.8%"
1966,historical,883,-5.62,2.43,0.89,18.37,7.68,"Year: 1966
Mean change: 2.4%
SD: ±7.7%"
1967,historical,481,-15.24,-4.03,-2.79,5.38,6.12,"Year: 1967
Mean change: -4%
SD: ±6.1%"
1967,historical,482,-17.1,-5.25,-5.09,16.17,10.75,"Year: 1967
Mean change: -5.2%
SD: ±10.8%"
1967,historical,483,-10.96,0.94,1.8,12.28,6.84,"Year: 1967
Mean change: 0.9%
SD: ±6.8%"
1967,historical,484,-19.88,-2.15,0.01,13.72,9.95,"Year: 1967
Mean change: -2.1%
SD: ±9.9%"
1967,historical,485,-15.66,-3.12,-3.64,13.07,8.34,"Year: 1967
Mean change: -3.1%
SD: ±8.3%"
1967,historical,486,-13.97,-5.07,-4.3,9.18,6.46,"Year: 1967
Mean change: -5.1%
SD: ±6.5%"
1967,historical,5841,-12.39,-4.55,-3.62,1.9,5.17,"Year: 1967
Mean change: -4.6%
SD: ±5.2%"
1967,historical,5842,-16.58,1.07,1.7,16.09,10.29,"Year: 1967
Mean change: 1.1%
SD: ±10.3%"
1967,historical,5843a,-12.58,-6.48,-6.49,1.94,4.46,"Year: 1967
Mean change: -6.5%
SD: ±4.5%"
1967,historical,5843b,-14.9,-4.35,-3.16,1.95,5.44,"Year: 1967
Mean change: -4.3%
SD: ±5.4%"
1967,historical,5844a,-19.75,-5.9,-3.89,-0.48,5.87,"Year: 1967
Mean change: -5.9%
SD: ±5.9%"
1967,historical,5844b,-26.57,-5.67,-2.84,1.26,8.27,"Year: 1967
Mean change: -5.7%
SD: ±8.3%"
1967,historical,5851,-12.87,-1.39,-0.48,6.7,6.33,"Year: 1967
Mean change: -1.4%
SD: ±6.3%"
1967,historical,5852,-12.68,-4.77,-5.08,1.75,5.46,"Year: 1967
Mean change: -4.8%
SD: ±5.5%"
1967,historical,586,-23.9,-2.64,-2.27,12.8,9.77,"Year: 1967
Mean change: -2.6%
SD: ±9.8%"
1967,historical,587,-13.32,1.78,1.24,20.2,8.95,"Year: 1967
Mean change: 1.8%
SD: ±8.9%"
1967,historical,881,-17.9,1.98,4.54,18.11,11.8,"Year: 1967
Mean change: 2%
SD: ±11.8%"
1967,historical,882,-18.96,-1.81,-0.34,8.27,8.21,"Year: 1967
Mean change: -1.8%
SD: ±8.2%"
1967,historical,883,-7.31,1.04,0.07,18,7.54,"Year: 1967
Mean change: 1%
SD: ±7.5%"
1968,historical,481,-15.67,-0.98,0.56,7.48,6.22,"Year: 1968
Mean change: -1%
SD: ±6.2%"
1968,historical,482,-16.2,-1.09,-0.09,17.29,9.85,"Year: 1968
Mean change: -1.1%
SD: ±9.8%"
1968,historical,483,-9.95,1.5,0.67,12.65,7.48,"Year: 1968
Mean change: 1.5%
SD: ±7.5%"
1968,historical,484,-16.15,-1.27,-0.06,13.66,9.18,"Year: 1968
Mean change: -1.3%
SD: ±9.2%"
1968,historical,485,-15.75,-4.71,-5.62,8.95,7.07,"Year: 1968
Mean change: -4.7%
SD: ±7.1%"
1968,historical,486,-11.94,-3.9,-3.6,8.49,5.9,"Year: 1968
Mean change: -3.9%
SD: ±5.9%"
1968,historical,5841,-8.38,-3.8,-4.55,1.86,3.6,"Year: 1968
Mean change: -3.8%
SD: ±3.6%"
1968,historical,5842,-19.06,-4.56,-3.33,11.06,10.02,"Year: 1968
Mean change: -4.6%
SD: ±10%"
1968,historical,5843a,-12.18,-5.87,-6.28,2.27,4.16,"Year: 1968
Mean change: -5.9%
SD: ±4.2%"
1968,historical,5843b,-8.21,-1.6,-1.86,4.63,4.1,"Year: 1968
Mean change: -1.6%
SD: ±4.1%"
1968,historical,5844a,-19.66,-4.74,-2.58,2.46,6.76,"Year: 1968
Mean change: -4.7%
SD: ±6.8%"
1968,historical,5844b,-26.64,-7.14,-5.49,-0.1,7.78,"Year: 1968
Mean change: -7.1%
SD: ±7.8%"
1968,historical,5851,-11.86,-1.76,-1.09,2.53,4.32,"Year: 1968
Mean change: -1.8%
SD: ±4.3%"
1968,historical,5852,-12.42,-3.45,-3.04,2.44,4.57,"Year: 1968
Mean change: -3.5%
SD: ±4.6%"
1968,historical,586,-23.52,-2.29,-0.97,6.96,8.88,"Year: 1968
Mean change: -2.3%
SD: ±8.9%"
1968,historical,587,-12.84,0.93,2.24,14.38,7.73,"Year: 1968
Mean change: 0.9%
SD: ±7.7%"
1968,historical,881,-18.79,-1.99,0.64,7.33,8.84,"Year: 1968
Mean change: -2%
SD: ±8.8%"
1968,historical,882,-11.95,-2.65,-1.36,2.81,4.81,"Year: 1968
Mean change: -2.6%
SD: ±4.8%"
1968,historical,883,-17.06,-0.58,0.27,17.43,8.82,"Year: 1968
Mean change: -0.6%
SD: ±8.8%"
1969,historical,481,-34.04,-5.29,-1.59,11.24,14.55,"Year: 1969
Mean change: -5.3%
SD: ±14.6%"
1969,historical,482,-18.27,-4.08,-1.67,9.3,9.25,"Year: 1969
Mean change: -4.1%
SD: ±9.2%"
1969,historical,483,-6.09,-0.2,0.5,6.19,3.83,"Year: 1969
Mean change: -0.2%
SD: ±3.8%"
1969,historical,484,-15.54,-3.62,-3.39,3.01,5.78,"Year: 1969
Mean change: -3.6%
SD: ±5.8%"
1969,historical,485,-28.21,-5.81,-3.13,6.2,10.63,"Year: 1969
Mean change: -5.8%
SD: ±10.6%"
1969,historical,486,-10.1,-4,-3.72,4.93,4.56,"Year: 1969
Mean change: -4%
SD: ±4.6%"
1969,historical,5841,-10.02,-2.58,-1.99,4.75,5.24,"Year: 1969
Mean change: -2.6%
SD: ±5.2%"
1969,historical,5842,-8.85,-0.99,-2.67,10.12,6.09,"Year: 1969
Mean change: -1%
SD: ±6.1%"
1969,historical,5843a,-14.81,-5.61,-4.92,2.92,5.67,"Year: 1969
Mean change: -5.6%
SD: ±5.7%"
1969,historical,5843b,-9.8,-2.53,-2.99,5.54,5.78,"Year: 1969
Mean change: -2.5%
SD: ±5.8%"
1969,historical,5844a,-19.3,-3.89,-2.92,4.12,6.1,"Year: 1969
Mean change: -3.9%
SD: ±6.1%"
1969,historical,5844b,-26.43,-3.93,-0.92,0.27,8.05,"Year: 1969
Mean change: -3.9%
SD: ±8.1%"
1969,historical,5851,-11.81,0.12,1.37,5.32,4.9,"Year: 1969
Mean change: 0.1%
SD: ±4.9%"
1969,historical,5852,-12.76,-3.69,-2.9,2.43,5.22,"Year: 1969
Mean change: -3.7%
SD: ±5.2%"
1969,historical,586,-22.61,-1.6,0.46,4.92,7.79,"Year: 1969
Mean change: -1.6%
SD: ±7.8%"
1969,historical,587,-12.41,-1.27,-2.6,10.89,6.7,"Year: 1969
Mean change: -1.3%
SD: ±6.7%"
1969,historical,881,-16.08,-0.47,1.65,10.58,8.28,"Year: 1969
Mean change: -0.5%
SD: ±8.3%"
1969,historical,882,-8.17,-1.15,-1.04,8.8,5.07,"Year: 1969
Mean change: -1.1%
SD: ±5.1%"
1969,historical,883,-6.57,0.64,-1.06,16.47,6.56,"Year: 1969
Mean change: 0.6%
SD: ±6.6%"
1970,historical,481,-15.92,-1.38,0.52,7.75,7.41,"Year: 1970
Mean change: -1.4%
SD: ±7.4%"
1970,historical,482,-15.72,-1.07,-1.35,12.5,9.26,"Year: 1970
Mean change: -1.1%
SD: ±9.3%"
1970,historical,483,-8.78,1.03,1.87,12.09,6.81,"Year: 1970
Mean change: 1%
SD: ±6.8%"
1970,historical,484,-15.42,-2.74,-1.56,3.25,5.98,"Year: 1970
Mean change: -2.7%
SD: ±6%"
1970,historical,485,-16.6,-4.71,-7.31,7.86,7.33,"Year: 1970
Mean change: -4.7%
SD: ±7.3%"
1970,historical,486,-10.41,-3.49,-3.17,3.85,4.23,"Year: 1970
Mean change: -3.5%
SD: ±4.2%"
1970,historical,5841,-10.31,-2.37,-1.06,4.99,5.16,"Year: 1970
Mean change: -2.4%
SD: ±5.2%"
1970,historical,5842,-13.86,-3.37,-7.27,11.44,8.48,"Year: 1970
Mean change: -3.4%
SD: ±8.5%"
1970,historical,5843a,-14.11,-6.91,-7.56,2.64,5.26,"Year: 1970
Mean change: -6.9%
SD: ±5.3%"
1970,historical,5843b,-13.79,-4.01,-3.21,6.5,6.67,"Year: 1970
Mean change: -4%
SD: ±6.7%"
1970,historical,5844a,-18.55,-5.21,-5.43,2.04,5.92,"Year: 1970
Mean change: -5.2%
SD: ±5.9%"
1970,historical,5844b,-25.89,-5.97,-4.14,1.76,7.92,"Year: 1970
Mean change: -6%
SD: ±7.9%"
1970,historical,5851,-11.7,-2.7,-2.47,2.5,4.01,"Year: 1970
Mean change: -2.7%
SD: ±4%"
1970,historical,5852,-13.22,-3.99,-3.87,1.49,4.06,"Year: 1970
Mean change: -4%
SD: ±4.1%"
1970,historical,586,-21.4,-4.27,-2.47,4.49,6.81,"Year: 1970
Mean change: -4.3%
SD: ±6.8%"
1970,historical,587,-12.37,-1.91,-1.35,6.24,5.91,"Year: 1970
Mean change: -1.9%
SD: ±5.9%"
1970,historical,881,-15.66,-0.78,0.94,8.59,7.44,"Year: 1970
Mean change: -0.8%
SD: ±7.4%"
1970,historical,882,-10.47,-2.31,-1.29,3.14,5.06,"Year: 1970
Mean change: -2.3%
SD: ±5.1%"
1970,historical,883,-11.08,0.78,-0.49,15.46,7.71,"Year: 1970
Mean change: 0.8%
SD: ±7.7%"
1971,historical,481,-15.36,-4.92,-2.71,4.77,7.7,"Year: 1971
Mean change: -4.9%
SD: ±7.7%"
1971,historical,482,-29.99,-9.06,-6.28,8.38,11.54,"Year: 1971
Mean change: -9.1%
SD: ±11.5%"
1971,historical,483,-6.62,2.13,2.45,12.01,6.05,"Year: 1971
Mean change: 2.1%
SD: ±6%"
1971,historical,484,-15.45,-1.74,-0.15,4.74,5.87,"Year: 1971
Mean change: -1.7%
SD: ±5.9%"
1971,historical,485,-41.31,-9.47,-4.18,8.06,16.78,"Year: 1971
Mean change: -9.5%
SD: ±16.8%"
1971,historical,486,-11.51,-2.08,-0.68,3.68,5.14,"Year: 1971
Mean change: -2.1%
SD: ±5.1%"
1971,historical,5841,-12.88,-3.14,-2.04,4.37,6.27,"Year: 1971
Mean change: -3.1%
SD: ±6.3%"
1971,historical,5842,-11.63,-0.93,-0.86,11.78,7.39,"Year: 1971
Mean change: -0.9%
SD: ±7.4%"
1971,historical,5843a,-15.16,-5.44,-4.53,2.96,6.37,"Year: 1971
Mean change: -5.4%
SD: ±6.4%"
1971,historical,5843b,-10.66,-1.84,-0.73,7.2,5.67,"Year: 1971
Mean change: -1.8%
SD: ±5.7%"
1971,historical,5844a,-17.81,-1.89,-0.29,3.57,5.96,"Year: 1971
Mean change: -1.9%
SD: ±6%"
1971,historical,5844b,-25.12,-3.63,-0.08,3.82,8.33,"Year: 1971
Mean change: -3.6%
SD: ±8.3%"
1971,historical,5851,-10.55,-0.92,0.35,4.93,4.71,"Year: 1971
Mean change: -0.9%
SD: ±4.7%"
1971,historical,5852,-13.04,-2.44,-0.71,2.37,4.67,"Year: 1971
Mean change: -2.4%
SD: ±4.7%"
1971,historical,586,-20.1,-0.9,0.96,5.34,7.51,"Year: 1971
Mean change: -0.9%
SD: ±7.5%"
1971,historical,587,-11.78,1.82,3.19,10.45,6.72,"Year: 1971
Mean change: 1.8%
SD: ±6.7%"
1971,historical,881,-15.54,-0.64,0.94,12.11,9.22,"Year: 1971
Mean change: -0.6%
SD: ±9.2%"
1971,historical,882,-6.07,-0.62,-0.88,4,3.23,"Year: 1971
Mean change: -0.6%
SD: ±3.2%"
1971,historical,883,-10.47,-1.14,-1.52,14.51,7.8,"Year: 1971
Mean change: -1.1%
SD: ±7.8%"
1972,historical,481,-23.23,-6.4,-0.87,3.37,10.45,"Year: 1972
Mean change: -6.4%
SD: ±10.4%"
1972,historical,482,-15.95,-4.56,-5.34,6.97,7,"Year: 1972
Mean change: -4.6%
SD: ±7%"
1972,historical,483,-6.07,4.62,3.08,21.21,8.88,"Year: 1972
Mean change: 4.6%
SD: ±8.9%"
1972,historical,484,-15.15,0.86,0.06,19.49,9.16,"Year: 1972
Mean change: 0.9%
SD: ±9.2%"
1972,historical,485,-24.06,-5.58,-2.07,7.3,10.71,"Year: 1972
Mean change: -5.6%
SD: ±10.7%"
1972,historical,486,-12.61,-1.84,-1.13,4.28,5.01,"Year: 1972
Mean change: -1.8%
SD: ±5%"
1972,historical,5841,-15.67,-2.89,0.18,5.33,7.07,"Year: 1972
Mean change: -2.9%
SD: ±7.1%"
1972,historical,5842,-9.41,-0.26,-1.46,9.85,6.03,"Year: 1972
Mean change: -0.3%
SD: ±6%"
1972,historical,5843a,-15.82,-2.12,-1.67,4.4,5.87,"Year: 1972
Mean change: -2.1%
SD: ±5.9%"
1972,historical,5843b,-6.84,-1.71,-2.84,4.28,4.25,"Year: 1972
Mean change: -1.7%
SD: ±4.2%"
1972,historical,5844a,-17.24,-3.76,-1.97,3.37,6.23,"Year: 1972
Mean change: -3.8%
SD: ±6.2%"
1972,historical,5844b,-24.19,-4.36,-3.14,3.43,7.72,"Year: 1972
Mean change: -4.4%
SD: ±7.7%"
1972,historical,5851,-9.42,-0.99,0.02,1.73,3.32,"Year: 1972
Mean change: -1%
SD: ±3.3%"
1972,historical,5852,-12.63,-1.85,-1.57,6.34,5.67,"Year: 1972
Mean change: -1.9%
SD: ±5.7%"
1972,historical,586,-19.05,-1.8,0.84,3.29,6.87,"Year: 1972
Mean change: -1.8%
SD: ±6.9%"
1972,historical,587,-11.03,1,0.3,10.82,6.11,"Year: 1972
Mean change: 1%
SD: ±6.1%"
1972,historical,881,-17.49,-3.59,-2.19,13.73,11.81,"Year: 1972
Mean change: -3.6%
SD: ±11.8%"
1972,historical,882,-3.59,1.67,1.67,8.66,3.61,"Year: 1972
Mean change: 1.7%
SD: ±3.6%"
1972,historical,883,-1.58,2.53,0.58,13.44,4.84,"Year: 1972
Mean change: 2.5%
SD: ±4.8%"
1973,historical,481,-18.19,-3.45,-3.92,8.03,9.15,"Year: 1973
Mean change: -3.5%
SD: ±9.2%"
1973,historical,482,-23.24,-9.33,-9.91,2.45,7.71,"Year: 1973
Mean change: -9.3%
SD: ±7.7%"
1973,historical,483,-18.74,-1.21,2.34,7.94,8.32,"Year: 1973
Mean change: -1.2%
SD: ±8.3%"
1973,historical,484,-18.29,-5.62,-4.65,3.36,7.98,"Year: 1973
Mean change: -5.6%
SD: ±8%"
1973,historical,485,-20.83,-4.58,-7.03,15.58,11.99,"Year: 1973
Mean change: -4.6%
SD: ±12%"
1973,historical,486,-17.44,-5.47,-4.68,0.18,6.04,"Year: 1973
Mean change: -5.5%
SD: ±6%"
1973,historical,5841,-7.94,-2.91,-3.57,1.62,3.37,"Year: 1973
Mean change: -2.9%
SD: ±3.4%"
1973,historical,5842,-14.13,-1.62,-1.85,7.3,6.1,"Year: 1973
Mean change: -1.6%
SD: ±6.1%"
1973,historical,5843a,-16.21,-8.1,-7.94,0.83,5.51,"Year: 1973
Mean change: -8.1%
SD: ±5.5%"
1973,historical,5843b,-22.99,-7.44,-5.61,5.41,9.19,"Year: 1973
Mean change: -7.4%
SD: ±9.2%"
1973,historical,5844a,-16.56,-5,-3.74,5.28,6.51,"Year: 1973
Mean change: -5%
SD: ±6.5%"
1973,historical,5844b,-23.37,-7.29,-5.3,-0.31,6.68,"Year: 1973
Mean change: -7.3%
SD: ±6.7%"
1973,historical,5851,-8.86,-1.13,-0.59,9.3,5.26,"Year: 1973
Mean change: -1.1%
SD: ±5.3%"
1973,historical,5852,-12,-2.88,-2.39,6.01,6.16,"Year: 1973
Mean change: -2.9%
SD: ±6.2%"
1973,historical,586,-18.36,-1.51,-0.59,15.43,8.78,"Year: 1973
Mean change: -1.5%
SD: ±8.8%"
1973,historical,587,-10.17,0.91,1.23,15.58,7.29,"Year: 1973
Mean change: 0.9%
SD: ±7.3%"
1973,historical,881,-23.44,-3.48,0.26,9.28,10.74,"Year: 1973
Mean change: -3.5%
SD: ±10.7%"
1973,historical,882,-6.96,-2.08,-2.44,2.27,2.66,"Year: 1973
Mean change: -2.1%
SD: ±2.7%"
1973,historical,883,-7.95,0.2,-1.89,12.35,5.76,"Year: 1973
Mean change: 0.2%
SD: ±5.8%"
