longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name,cv,cv_mask,mpa,subregion
-27.5,-63.5,2041-2050,ssp585,-21.56,-6.76,-6.18,7,9.64,Atlantic,1.42603550295858,1,NA,484
-27.5,-62.5,2041-2050,ssp585,-23.33,-5.4,-3.19,6.52,9.75,Atlantic,1.8055555555555554,1,NA,484
-27.5,-61.5,2041-2050,ssp585,-20.38,-6.07,-4.77,3.28,7.96,Atlantic,1.3113673805601318,1,NA,484
-27.5,-60.5,2041-2050,ssp585,-11.79,-3.98,-3.2,3.5,4.54,Atlantic,1.1407035175879396,1,NA,484
-27.5,-59.5,2041-2050,ssp585,-9.44,-3.93,-4.28,2.39,3.74,Atlantic,0.9516539440203563,NA,NA,484
-27.5,-58.5,2041-2050,ssp585,-11.2,-4.65,-4.29,1.48,4.06,Atlantic,0.8731182795698923,NA,NA,484
-27.5,-57.5,2041-2050,ssp585,-11.84,-4.35,-3.97,2.89,4.65,Atlantic,1.0689655172413794,1,NA,484
-27.5,-56.5,2041-2050,ssp585,-11.42,-6.48,-6.59,-1,3.13,Atlantic,0.4830246913580246,NA,NA,484
-27.5,-55.5,2041-2050,ssp585,-9.08,-3.57,-3.87,5.72,4.2,Atlantic,1.1764705882352942,1,NA,484
-27.5,-54.5,2041-2050,ssp585,-4,1.59,-0.08,15.85,5.8,Atlantic,3.6477987421383644,1,NA,484
-27.5,-53.5,2041-2050,ssp585,-4.49,2.88,0.45,16.62,7.01,Atlantic,2.4340277777777777,1,NA,484
-27.5,-52.5,2041-2050,ssp585,-4.87,1.79,0.55,11.76,5.09,Atlantic,2.8435754189944134,1,NA,484
-27.5,-51.5,2041-2050,ssp585,-6.59,-0.72,-1.75,7.93,4.49,Atlantic,6.236111111111112,1,NA,484
-27.5,-50.5,2041-2050,ssp585,-5.61,-0.33,-2.21,10.98,5.12,Atlantic,15.515151515151516,1,NA,484
-26.5,-76.5,2041-2050,ssp585,-43.42,-9.79,6.12,7.94,29.14,Atlantic,2.976506639427988,1,NA,NA
-26.5,-75.5,2041-2050,ssp585,-19.35,-1.37,1.07,11.74,13.6,Atlantic,9.927007299270072,1,NA,485
-26.5,-74.5,2041-2050,ssp585,-1.27,18.31,13.88,50.12,13.93,Atlantic,0.760786455488804,NA,NA,485
-26.5,-73.5,2041-2050,ssp585,-4.56,17.33,18.82,39.24,13.11,Atlantic,0.7564916330063474,NA,NA,485
-26.5,-72.5,2041-2050,ssp585,-11.59,9.85,13.69,21.9,11,Atlantic,1.116751269035533,1,NA,485
-26.5,-71.5,2041-2050,ssp585,-11.44,7.97,9.49,18.3,9.92,Atlantic,1.2446675031367629,1,NA,485
-26.5,-70.5,2041-2050,ssp585,-7.87,5.94,8.07,18.58,7.63,Atlantic,1.2845117845117844,1,NA,485
-26.5,-69.5,2041-2050,ssp585,-7.8,0.73,2.06,10.21,5.74,Atlantic,7.863013698630137,1,NA,485
-26.5,-68.5,2041-2050,ssp585,-11.77,-2.45,-1.9,4.6,5.14,Atlantic,2.0979591836734692,1,NA,485
-26.5,-67.5,2041-2050,ssp585,-10.16,-3.66,-5.57,5.55,4.98,Atlantic,1.360655737704918,1,NA,485
-26.5,-66.5,2041-2050,ssp585,-8.77,-4.35,-5.4,3.65,4.29,Atlantic,0.9862068965517242,NA,NA,485
-26.5,-65.5,2041-2050,ssp585,-12.79,-5.95,-4.68,3.78,5.57,Atlantic,0.9361344537815126,NA,NA,485
-26.5,-64.5,2041-2050,ssp585,-16.83,-6.56,-5.57,-0.02,6.26,Atlantic,0.9542682926829269,NA,NA,485
-26.5,-63.5,2041-2050,ssp585,-18.83,-6.87,-5.4,3.98,8.61,Atlantic,1.2532751091703056,1,NA,484
-26.5,-62.5,2041-2050,ssp585,-23.32,-5.86,-3.26,5.53,9.71,Atlantic,1.6569965870307168,1,NA,484
-26.5,-61.5,2041-2050,ssp585,-20.74,-5.4,-2.87,4.41,8.66,Atlantic,1.6037037037037036,1,NA,484
-26.5,-60.5,2041-2050,ssp585,-13.19,-2.91,-3.26,8.53,6.52,Atlantic,2.2405498281786937,1,NA,484
-26.5,-59.5,2041-2050,ssp585,-10.76,-3.41,-2.77,3.32,4.2,Atlantic,1.2316715542521994,1,NA,484
-26.5,-58.5,2041-2050,ssp585,-9.88,-2.98,-1.97,2.39,4.28,Atlantic,1.4362416107382552,1,NA,484
-26.5,-57.5,2041-2050,ssp585,-12.39,-4.7,-4.92,0.37,3.88,Atlantic,0.825531914893617,NA,NA,484
-26.5,-56.5,2041-2050,ssp585,-11.64,-5.68,-5.58,-2.05,2.81,Atlantic,0.49471830985915494,NA,NA,484
-26.5,-55.5,2041-2050,ssp585,-7.38,-0.85,-2.76,15.18,6.71,Atlantic,7.894117647058824,1,NA,484
-26.5,-54.5,2041-2050,ssp585,-2.66,2.8,1.38,12.89,5.06,Atlantic,1.8071428571428572,1,NA,484
-26.5,-53.5,2041-2050,ssp585,-3.89,4.51,0.8,24.56,8.97,Atlantic,1.9889135254988917,1,NA,484
-26.5,-52.5,2041-2050,ssp585,-7,0.83,-0.15,11.11,5.26,Atlantic,6.337349397590361,1,NA,484
-26.5,-51.5,2041-2050,ssp585,-6.84,-0.01,0.52,4.28,3.88,Atlantic,388,1,NA,484
-26.5,-50.5,2041-2050,ssp585,-7.05,-1.05,-1.73,5.89,4.23,Atlantic,4.0285714285714285,1,NA,484
-25.5,-75.5,2041-2050,ssp585,-20.21,1.86,6.14,15.36,15.82,Atlantic,8.505376344086022,1,NA,485
-25.5,-74.5,2041-2050,ssp585,3.2,9.92,8.72,19.04,7.02,Atlantic,0.7076612903225806,NA,NA,485
-25.5,-73.5,2041-2050,ssp585,-4.12,16.54,17.9,42.62,13.62,Atlantic,0.8234582829504232,NA,NA,485
-25.5,-72.5,2041-2050,ssp585,-10.66,11.33,11.81,29.34,13.03,Atlantic,1.150044130626655,1,NA,485
-25.5,-71.5,2041-2050,ssp585,-11.43,8.08,7.23,23.41,11.39,Atlantic,1.4096534653465347,1,NA,485
-25.5,-70.5,2041-2050,ssp585,-8.25,6.3,7.18,19.42,8.32,Atlantic,1.3206349206349208,1,NA,485
-25.5,-69.5,2041-2050,ssp585,-5.82,0.88,1.23,10.09,5.15,Atlantic,5.8522727272727275,1,NA,485
-25.5,-68.5,2041-2050,ssp585,-8.39,-1.82,-1.35,4.28,4.12,Atlantic,2.2637362637362637,1,NA,485
-25.5,-67.5,2041-2050,ssp585,-8.12,-2.9,-2.87,4.51,4.53,Atlantic,1.5620689655172415,1,NA,485
-25.5,-66.5,2041-2050,ssp585,-8.75,-4.69,-6.08,2.79,4.06,Atlantic,0.8656716417910446,NA,NA,485
-25.5,-65.5,2041-2050,ssp585,-12.55,-5.9,-5.75,4.22,5.17,Atlantic,0.8762711864406779,NA,NA,485
-25.5,-64.5,2041-2050,ssp585,-16.78,-6.43,-5.25,3.09,6.56,Atlantic,1.020217729393468,1,NA,485
-25.5,-63.5,2041-2050,ssp585,-19.08,-7.29,-5.8,1.74,7.62,Atlantic,1.045267489711934,1,NA,484
-25.5,-62.5,2041-2050,ssp585,-23.16,-7.26,-5.2,4.34,9.38,Atlantic,1.2920110192837466,1,NA,484
-25.5,-61.5,2041-2050,ssp585,-21.43,-6.38,-4.37,4.81,8.52,Atlantic,1.3354231974921629,1,NA,484
-25.5,-60.5,2041-2050,ssp585,-14.3,-4.55,-4.94,6.37,7.25,Atlantic,1.5934065934065935,1,NA,484
-25.5,-59.5,2041-2050,ssp585,-11.83,-3.9,-2.47,4.25,4.84,Atlantic,1.241025641025641,1,NA,484
-25.5,-58.5,2041-2050,ssp585,-10.2,-4.3,-2.88,2.06,4.84,Atlantic,1.1255813953488372,1,NA,484
-25.5,-57.5,2041-2050,ssp585,-12.91,-5.73,-4.94,0.85,4.62,Atlantic,0.806282722513089,NA,NA,484
-25.5,-56.5,2041-2050,ssp585,-10.93,-3.51,-3.34,4.78,4.81,Atlantic,1.3703703703703702,1,NA,484
-25.5,-55.5,2041-2050,ssp585,-5.71,0.56,-1.58,21.84,7.96,Atlantic,14.214285714285714,1,NA,484
-25.5,-54.5,2041-2050,ssp585,-1.33,6.04,0.8,37.13,11.99,Atlantic,1.9850993377483444,1,NA,484
-25.5,-53.5,2041-2050,ssp585,-4.6,5.55,2.87,24.09,9.03,Atlantic,1.627027027027027,1,NA,484
-25.5,-52.5,2041-2050,ssp585,-5.96,1.11,0.42,10.36,5.28,Atlantic,4.756756756756756,1,NA,484
-25.5,-51.5,2041-2050,ssp585,-7.49,0.57,0.43,9.52,5.24,Atlantic,9.192982456140353,1,NA,484
-25.5,-50.5,2041-2050,ssp585,-7.92,-0.78,-1.34,6.42,4.12,Atlantic,5.282051282051282,1,NA,484
-24.5,-75.5,2041-2050,ssp585,-32.35,-1.99,5.3,13.8,21.13,Atlantic,10.618090452261306,1,NA,485
-24.5,-74.5,2041-2050,ssp585,-1.13,5.07,5.14,11.13,5.17,Atlantic,1.019723865877712,1,NA,485
-24.5,-73.5,2041-2050,ssp585,-4.06,14.51,13.86,43.7,13.83,Atlantic,0.9531357684355617,NA,NA,485
-24.5,-72.5,2041-2050,ssp585,-8.99,12.47,9.69,39.11,15.26,Atlantic,1.2237369687249398,1,NA,485
-24.5,-71.5,2041-2050,ssp585,-11.27,7.92,5.94,27.91,12.32,Atlantic,1.5555555555555556,1,NA,485
-24.5,-70.5,2041-2050,ssp585,-8.59,5.64,5.04,19.46,8.41,Atlantic,1.4911347517730498,1,NA,485
-24.5,-69.5,2041-2050,ssp585,-6.84,1.48,2.1,10.24,5.47,Atlantic,3.6959459459459456,1,NA,485
-24.5,-68.5,2041-2050,ssp585,-9.08,-1.21,-0.66,4.28,4.31,Atlantic,3.56198347107438,1,NA,485
-24.5,-67.5,2041-2050,ssp585,-7.84,-3.1,-4,3.97,4.44,Atlantic,1.4322580645161291,1,NA,485
-24.5,-66.5,2041-2050,ssp585,-8.65,-4.15,-4.66,2.28,3.73,Atlantic,0.8987951807228914,NA,NA,485
-24.5,-65.5,2041-2050,ssp585,-12.13,-5.49,-5.21,4.51,4.91,Atlantic,0.8943533697632058,NA,NA,485
-24.5,-64.5,2041-2050,ssp585,-16.54,-6.51,-6.78,6.21,7.05,Atlantic,1.0829493087557605,1,NA,485
-24.5,-63.5,2041-2050,ssp585,-19.33,-7.38,-6.73,1.1,7.39,Atlantic,1.0013550135501355,1,NA,484
-24.5,-62.5,2041-2050,ssp585,-22.46,-7.14,-3.84,4.38,9.24,Atlantic,1.2941176470588236,1,NA,484
-24.5,-61.5,2041-2050,ssp585,-22.32,-7.02,-5,5.1,8.51,Atlantic,1.2122507122507122,1,NA,484
-24.5,-60.5,2041-2050,ssp585,-17.98,-5.68,-4.58,6.31,7.81,Atlantic,1.375,1,NA,484
-24.5,-59.5,2041-2050,ssp585,-12.33,-4.18,-4.26,5.81,5.31,Atlantic,1.270334928229665,1,NA,484
-24.5,-58.5,2041-2050,ssp585,-11.89,-4.18,-3.14,5.95,6.06,Atlantic,1.4497607655502391,1,NA,484
-24.5,-57.5,2041-2050,ssp585,-12.63,-4.83,-4.05,2.41,4.72,Atlantic,0.9772256728778467,NA,NA,484
-24.5,-56.5,2041-2050,ssp585,-9.51,-2.93,-2.91,3.81,4.37,Atlantic,1.4914675767918089,1,NA,484
-24.5,-55.5,2041-2050,ssp585,-4.75,1.9,-0.55,21.9,7.98,Atlantic,4.2,1,NA,484
-24.5,-54.5,2041-2050,ssp585,-4.46,6.02,0.37,32.75,11.5,Atlantic,1.9102990033222593,1,NA,484
-24.5,-53.5,2041-2050,ssp585,-6.49,5.3,2.08,22.58,9.77,Atlantic,1.8433962264150943,1,NA,484
-24.5,-52.5,2041-2050,ssp585,-6.81,0.38,0.36,9.22,5.22,Atlantic,13.736842105263158,1,NA,484
-24.5,-51.5,2041-2050,ssp585,-7.73,0.37,0.32,10.31,5.33,Atlantic,14.405405405405405,1,NA,484
-24.5,-50.5,2041-2050,ssp585,-8.58,-1.19,-1.33,5.13,3.95,Atlantic,3.319327731092437,1,NA,484
-23.5,-74.5,2041-2050,ssp585,-4.78,2.54,1.31,12.31,7.53,Atlantic,2.9645669291338583,1,NA,485
-23.5,-73.5,2041-2050,ssp585,-2.26,15,16.32,47.06,14.31,Atlantic,0.9540000000000001,NA,NA,485
-23.5,-72.5,2041-2050,ssp585,-7.26,14.37,12.23,47.84,16.74,Atlantic,1.1649269311064718,1,NA,485
-23.5,-71.5,2041-2050,ssp585,-11.05,9.4,5.88,30.87,13.43,Atlantic,1.428723404255319,1,NA,485
-23.5,-70.5,2041-2050,ssp585,-8.79,4.99,3.51,19.04,8.86,Atlantic,1.7755511022044086,1,NA,485
-23.5,-69.5,2041-2050,ssp585,-7.34,1.88,1.89,10.73,5.91,Atlantic,3.143617021276596,1,NA,485
-23.5,-68.5,2041-2050,ssp585,-9.25,-0.92,-1,4.7,5.02,Atlantic,5.456521739130434,1,NA,485
-23.5,-67.5,2041-2050,ssp585,-8.4,-3.12,-3.97,3.96,4.5,Atlantic,1.4423076923076923,1,NA,485
-23.5,-66.5,2041-2050,ssp585,-8.43,-4.25,-5.36,1.96,3.5,Atlantic,0.8235294117647058,NA,NA,485
-23.5,-65.5,2041-2050,ssp585,-11.62,-5.27,-5.51,4.46,4.66,Atlantic,0.8842504743833018,NA,NA,485
-23.5,-64.5,2041-2050,ssp585,-16.19,-6.28,-6.84,8.81,7.49,Atlantic,1.1926751592356688,1,NA,485
-23.5,-63.5,2041-2050,ssp585,-19.53,-7.82,-6.35,0.59,6.91,Atlantic,0.8836317135549872,NA,NA,484
-23.5,-62.5,2041-2050,ssp585,-20.89,-7.83,-6.22,3.9,9.12,Atlantic,1.164750957854406,1,NA,484
-23.5,-61.5,2041-2050,ssp585,-22.22,-7.22,-4.87,5.53,8.51,Atlantic,1.1786703601108033,1,NA,484
-23.5,-60.5,2041-2050,ssp585,-16.83,-4.9,-2.55,7.98,8.42,Atlantic,1.7183673469387755,1,NA,484
-23.5,-59.5,2041-2050,ssp585,-12.15,-2.76,-1.93,5.54,6.62,Atlantic,2.3985507246376816,1,NA,484
-23.5,-58.5,2041-2050,ssp585,-10.54,-4.93,-6.28,2.09,4.75,Atlantic,0.9634888438133875,NA,NA,484
-23.5,-57.5,2041-2050,ssp585,-11.3,-3.38,-2.09,4.36,5,Atlantic,1.4792899408284024,1,NA,484
-23.5,-56.5,2041-2050,ssp585,-8.37,-2.02,-3.13,6.52,4.35,Atlantic,2.153465346534653,1,NA,484
-23.5,-55.5,2041-2050,ssp585,-5.54,3.11,-0.83,22.94,8.52,Atlantic,2.739549839228296,1,NA,484
-23.5,-54.5,2041-2050,ssp585,-6.61,6.93,1.05,36.85,13.33,Atlantic,1.9235209235209236,1,NA,484
-23.5,-53.5,2041-2050,ssp585,-7.62,5.54,2.58,24.17,10.86,Atlantic,1.9602888086642598,1,NA,484
-23.5,-52.5,2041-2050,ssp585,-6.66,2.3,0.43,17.17,6.93,Atlantic,3.0130434782608697,1,NA,484
-23.5,-51.5,2041-2050,ssp585,-6.84,-1.21,-1.22,3.75,3.48,Atlantic,2.87603305785124,1,NA,484
-23.5,-50.5,2041-2050,ssp585,-7.76,-1.27,-1.24,3.68,3.6,Atlantic,2.8346456692913384,1,NA,484
-22.5,-74.5,2041-2050,ssp585,-8.21,-0.86,0.99,2.78,5.13,Atlantic,5.965116279069767,1,NA,485
-22.5,-73.5,2041-2050,ssp585,0.97,15.97,13.28,52.28,15.16,Atlantic,0.9492798998121478,NA,NA,485
-22.5,-72.5,2041-2050,ssp585,-5.48,16.88,14.87,54.76,18.56,Atlantic,1.099526066350711,1,NA,485
-22.5,-71.5,2041-2050,ssp585,-10.56,11.15,9.1,32.64,14.23,Atlantic,1.2762331838565022,1,NA,485
-22.5,-70.5,2041-2050,ssp585,-9.01,4.63,1.25,22.09,9.87,Atlantic,2.1317494600431965,1,NA,485
-22.5,-69.5,2041-2050,ssp585,-7.66,1.3,-0.23,10.83,6.14,Atlantic,4.723076923076922,1,NA,485
-22.5,-68.5,2041-2050,ssp585,-8.71,-0.58,-0.67,5.13,4.68,Atlantic,8.068965517241379,1,NA,485
-22.5,-67.5,2041-2050,ssp585,-9.2,-2.85,-3.9,4.2,4.54,Atlantic,1.592982456140351,1,NA,485
-22.5,-66.5,2041-2050,ssp585,-8.33,-4.14,-4.93,1.85,3.49,Atlantic,0.8429951690821257,NA,NA,485
-22.5,-65.5,2041-2050,ssp585,-11.14,-5.74,-6.3,4.15,4.53,Atlantic,0.7891986062717771,NA,NA,485
-22.5,-64.5,2041-2050,ssp585,-15.64,-5.94,-6.87,10.85,7.59,Atlantic,1.2777777777777777,1,NA,485
-22.5,-63.5,2041-2050,ssp585,-19.6,-7.35,-3.72,0.6,7.26,Atlantic,0.9877551020408163,NA,NA,484
-22.5,-62.5,2041-2050,ssp585,-20.04,-8.09,-6.01,3.07,8.11,Atlantic,1.0024721878862792,1,NA,484
-22.5,-61.5,2041-2050,ssp585,-21.36,-6.01,-3.72,7.43,9.37,Atlantic,1.5590682196339434,1,NA,484
-22.5,-60.5,2041-2050,ssp585,-16.66,-3.77,-1.54,9.21,8.3,Atlantic,2.2015915119363396,1,NA,484
-22.5,-59.5,2041-2050,ssp585,-11.73,-2.65,-1.1,6.16,6.47,Atlantic,2.4415094339622643,1,NA,484
-22.5,-58.5,2041-2050,ssp585,-10.68,-4.58,-4.89,1.45,4.28,Atlantic,0.9344978165938865,NA,NA,484
-22.5,-57.5,2041-2050,ssp585,-10.41,-3.63,-3.4,2.31,3.96,Atlantic,1.0909090909090908,1,NA,484
-22.5,-56.5,2041-2050,ssp585,-6.87,-1.06,-2.84,11.12,5.12,Atlantic,4.830188679245283,1,NA,484
-22.5,-55.5,2041-2050,ssp585,-5.5,3.2,-0.82,24.42,8.83,Atlantic,2.759375,1,NA,484
-22.5,-54.5,2041-2050,ssp585,-6.89,8.45,4.36,38.76,13.92,Atlantic,1.647337278106509,1,NA,484
-22.5,-53.5,2041-2050,ssp585,-6.4,5.82,2.88,25.87,11.61,Atlantic,1.994845360824742,1,NA,484
-22.5,-52.5,2041-2050,ssp585,-6.14,2.23,0.15,19.83,7.89,Atlantic,3.538116591928251,1,NA,484
-22.5,-51.5,2041-2050,ssp585,-6.21,-0.62,-0.85,6.07,4.16,Atlantic,6.709677419354839,1,NA,484
-22.5,-50.5,2041-2050,ssp585,-8,-1.65,-1.48,4.26,3.74,Atlantic,2.266666666666667,1,NA,484
-21.5,-74.5,2041-2050,ssp585,-16.14,-3.8,0.17,4.58,10.92,Atlantic,2.873684210526316,1,NA,485
-21.5,-73.5,2041-2050,ssp585,-1.15,14.94,11.96,53.61,16.61,Atlantic,1.1117804551539492,1,NA,485
-21.5,-72.5,2041-2050,ssp585,-4.43,17.57,11.59,58.04,20.42,Atlantic,1.1622083096186682,1,NA,485
-21.5,-71.5,2041-2050,ssp585,-10.43,9.59,7.09,33.38,13.53,Atlantic,1.410844629822732,1,NA,485
-21.5,-70.5,2041-2050,ssp585,-9.46,5.35,2.24,23.83,10.34,Atlantic,1.9327102803738319,1,NA,485
-21.5,-69.5,2041-2050,ssp585,-8.13,1.57,1.26,10.53,6.19,Atlantic,3.942675159235669,1,NA,485
-21.5,-68.5,2041-2050,ssp585,-8.18,-0.17,0.76,5.48,4.65,Atlantic,27.352941176470587,1,NA,485
-21.5,-67.5,2041-2050,ssp585,-10.54,-2.7,-2.83,4.74,4.86,Atlantic,1.8,1,NA,485
-21.5,-66.5,2041-2050,ssp585,-8.78,-4.04,-4.84,2.24,3.51,Atlantic,0.8688118811881188,NA,NA,485
-21.5,-65.5,2041-2050,ssp585,-11.72,-6.3,-6.67,3.68,4.72,Atlantic,0.7492063492063492,NA,NA,485
-21.5,-64.5,2041-2050,ssp585,-14.87,-6.31,-6.88,12.14,7.85,Atlantic,1.2440570522979397,1,NA,485
-21.5,-63.5,2041-2050,ssp585,-19.61,-7.2,-4.54,4.42,7.72,Atlantic,1.0722222222222222,1,NA,484
-21.5,-62.5,2041-2050,ssp585,-20.74,-8.17,-7.15,1.91,8.01,Atlantic,0.9804161566707467,NA,NA,484
-21.5,-61.5,2041-2050,ssp585,-19.65,-5.94,-3.08,8.21,9.33,Atlantic,1.5707070707070707,1,NA,484
-21.5,-60.5,2041-2050,ssp585,-15.99,-3.43,-2.04,10.14,9.28,Atlantic,2.705539358600583,1,NA,484
-21.5,-59.5,2041-2050,ssp585,-11.22,-2.41,-1.39,7.56,6.87,Atlantic,2.8506224066390042,1,NA,484
-21.5,-58.5,2041-2050,ssp585,-10.61,-3.85,-5.1,2.69,4.95,Atlantic,1.2857142857142858,1,NA,484
-21.5,-57.5,2041-2050,ssp585,-9.23,-3.36,-2.86,2.12,3.58,Atlantic,1.0654761904761905,1,NA,484
-21.5,-56.5,2041-2050,ssp585,-5.36,-0.53,-2.8,16.98,6.56,Atlantic,12.377358490566037,1,NA,484
-21.5,-55.5,2041-2050,ssp585,-5.45,3.92,-0.13,24.66,9.06,Atlantic,2.3112244897959187,1,NA,484
-21.5,-54.5,2041-2050,ssp585,-5.72,9.58,4.85,41.98,14.72,Atlantic,1.536534446764092,1,NA,484
-21.5,-53.5,2041-2050,ssp585,-4.88,6.65,3.18,24.02,10.57,Atlantic,1.5894736842105264,1,NA,484
-21.5,-52.5,2041-2050,ssp585,-6.24,1.6,0.06,11.43,6.01,Atlantic,3.7562499999999996,1,NA,484
-21.5,-51.5,2041-2050,ssp585,-6.03,-0.88,-1.22,5.32,4.12,Atlantic,4.681818181818182,1,NA,484
-21.5,-50.5,2041-2050,ssp585,-7.93,-2.34,-3.1,5.88,4.49,Atlantic,1.918803418803419,1,NA,484
-20.5,-73.5,2041-2050,ssp585,-3.75,13.92,8.76,51.68,17.04,Atlantic,1.2241379310344827,1,NA,485
-20.5,-72.5,2041-2050,ssp585,-3.48,19.15,12.71,62.62,22.17,Atlantic,1.1577023498694519,1,NA,485
-20.5,-71.5,2041-2050,ssp585,-10.22,10.92,8.97,35.93,14.67,Atlantic,1.3434065934065935,1,NA,485
-20.5,-70.5,2041-2050,ssp585,-9.99,6.97,5.12,25.68,11.07,Atlantic,1.5882352941176472,1,NA,485
-20.5,-69.5,2041-2050,ssp585,-8.73,2.2,3.68,10.49,6.79,Atlantic,3.086363636363636,1,NA,485
-20.5,-68.5,2041-2050,ssp585,-7.79,-0.4,-0.21,5.87,4.78,Atlantic,11.95,1,NA,485
-20.5,-67.5,2041-2050,ssp585,-10.34,-2.01,-1.55,5.44,4.96,Atlantic,2.467661691542289,1,NA,485
-20.5,-66.5,2041-2050,ssp585,-9.89,-4.62,-5.48,3.03,3.86,Atlantic,0.8354978354978354,NA,NA,485
-20.5,-65.5,2041-2050,ssp585,-10.75,-5.84,-6.64,2.88,4.14,Atlantic,0.708904109589041,NA,NA,485
-20.5,-64.5,2041-2050,ssp585,-13.87,-5.86,-6.55,12.43,7.5,Atlantic,1.2798634812286689,1,NA,485
-20.5,-63.5,2041-2050,ssp585,-19.24,-6.43,-4.99,10.52,8.48,Atlantic,1.3188180404354588,1,NA,484
-20.5,-62.5,2041-2050,ssp585,-21.22,-8.15,-6.63,1.9,7.27,Atlantic,0.8920245398773006,NA,NA,484
-20.5,-61.5,2041-2050,ssp585,-19.23,-6.39,-3.62,7.48,8.55,Atlantic,1.3380281690140847,1,NA,484
-20.5,-60.5,2041-2050,ssp585,-15.24,-2.59,-2.77,11.32,9.59,Atlantic,3.7027027027027026,1,NA,484
-20.5,-59.5,2041-2050,ssp585,-11.64,-2.1,-2.19,9.55,7.14,Atlantic,3.4,1,NA,484
-20.5,-58.5,2041-2050,ssp585,-11.58,-3.63,-4.19,4.25,5.48,Atlantic,1.509641873278237,1,NA,484
-20.5,-57.5,2041-2050,ssp585,-8.06,-2.82,-2.36,2.44,3.14,Atlantic,1.1134751773049647,1,NA,484
-20.5,-56.5,2041-2050,ssp585,-3.9,0.9,-1.14,19.59,7.04,Atlantic,7.822222222222222,1,NA,484
-20.5,-55.5,2041-2050,ssp585,-5.61,4.63,0.22,29.73,10.99,Atlantic,2.373650107991361,1,NA,484
-20.5,-54.5,2041-2050,ssp585,-5.47,8.59,2.66,32.09,12.88,Atlantic,1.4994179278230502,1,NA,484
-20.5,-53.5,2041-2050,ssp585,-4.6,6.36,3.22,23.39,10.24,Atlantic,1.6100628930817609,1,NA,484
-20.5,-52.5,2041-2050,ssp585,-5.95,2.46,0.07,15.14,6.43,Atlantic,2.613821138211382,1,NA,484
-20.5,-51.5,2041-2050,ssp585,-6.23,-0.1,-0.78,9.06,4.53,Atlantic,45.3,1,NA,484
-20.5,-50.5,2041-2050,ssp585,-7.8,-2.1,-1.77,2.35,4.09,Atlantic,1.9476190476190474,1,NA,484
-19.5,-73.5,2041-2050,ssp585,-10.45,-7.03,-7.03,-3.61,3.86,Atlantic,0.5490753911806543,NA,NA,486
-19.5,-72.5,2041-2050,ssp585,-2.64,18.39,9.89,69.8,22.9,Atlantic,1.2452419793365959,1,NA,486
-19.5,-71.5,2041-2050,ssp585,-9.8,12.61,8.86,40.95,17.22,Atlantic,1.36558287073751,1,NA,486
-19.5,-70.5,2041-2050,ssp585,-10.49,8.32,8.28,28.35,12.15,Atlantic,1.4603365384615385,1,NA,486
-19.5,-69.5,2041-2050,ssp585,-9.48,1.96,2.29,10.87,7.03,Atlantic,3.5867346938775513,1,NA,486
-19.5,-68.5,2041-2050,ssp585,-7.48,-0.96,-2.47,6.09,5.08,Atlantic,5.291666666666667,1,NA,486
-19.5,-67.5,2041-2050,ssp585,-8.13,-2.03,-2.13,6.13,4.7,Atlantic,2.3152709359605916,1,NA,486
-19.5,-66.5,2041-2050,ssp585,-9.76,-4.26,-4.8,4.15,4.17,Atlantic,0.9788732394366197,NA,NA,486
-19.5,-65.5,2041-2050,ssp585,-12.24,-5.78,-6.22,1.96,4.06,Atlantic,0.7024221453287196,NA,NA,486
-19.5,-64.5,2041-2050,ssp585,-14.29,-5.97,-6.55,11.49,7.4,Atlantic,1.239530988274707,1,NA,486
-19.5,-63.5,2041-2050,ssp585,-18.45,-5.93,-5.33,15.54,9.56,Atlantic,1.6121416526138281,1,NA,486
-19.5,-62.5,2041-2050,ssp585,-21.34,-7.96,-6.13,1.59,7.09,Atlantic,0.8907035175879396,NA,NA,486
-19.5,-61.5,2041-2050,ssp585,-20.25,-6.91,-5.9,6.16,7.7,Atlantic,1.114327062228654,1,NA,486
-19.5,-60.5,2041-2050,ssp585,-16.58,-2.23,-3.08,11.9,9.77,Atlantic,4.381165919282511,1,NA,486
-19.5,-59.5,2041-2050,ssp585,-12.46,-1.85,-2.51,9.97,7.3,Atlantic,3.9459459459459456,1,NA,486
-19.5,-58.5,2041-2050,ssp585,-12.69,-4.11,-5.14,4.78,5.59,Atlantic,1.360097323600973,1,NA,486
-19.5,-57.5,2041-2050,ssp585,-7.02,-2.35,-2.14,1.5,2.33,Atlantic,0.9914893617021276,NA,NA,486
-19.5,-56.5,2041-2050,ssp585,-3.91,2.2,-0.61,23.6,8.06,Atlantic,3.6636363636363636,1,NA,486
-19.5,-55.5,2041-2050,ssp585,-6.38,6.78,2.75,35.94,12.33,Atlantic,1.8185840707964602,1,NA,486
-19.5,-54.5,2041-2050,ssp585,-5.75,9.77,5.06,36.19,13.62,Atlantic,1.3940634595701125,1,NA,486
-19.5,-53.5,2041-2050,ssp585,-4.18,7.37,3.15,29.74,11.64,Atlantic,1.5793758480325646,1,NA,486
-19.5,-52.5,2041-2050,ssp585,-5.23,2.63,0.72,13.82,5.67,Atlantic,2.155893536121673,1,NA,486
-19.5,-51.5,2041-2050,ssp585,-6.01,0.17,-0.81,7.36,4.14,Atlantic,24.352941176470583,1,NA,486
