lat,lon,region,biomass,tooltip,geometry
-65.5,223.5,FAO 88,0.00972587057910464,"Lon: 223.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(223.5, -65.5)"
-65.5,224.5,FAO 88,0.00956101055714092,"Lon: 224.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(224.5, -65.5)"
-65.5,225.5,FAO 88,0.00972188132023393,"Lon: 225.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(225.5, -65.5)"
-65.5,226.5,FAO 88,0.00940166181809989,"Lon: 226.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(226.5, -65.5)"
-65.5,227.5,FAO 88,0.00922556379737875,"Lon: 227.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(227.5, -65.5)"
-65.5,228.5,FAO 88,0.00916552662823161,"Lon: 228.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(228.5, -65.5)"
-65.5,229.5,FAO 88,0.00923104621740319,"Lon: 229.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(229.5, -65.5)"
-65.5,230.5,FAO 88,0.00932272844261405,"Lon: 230.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(230.5, -65.5)"
-65.5,231.5,FAO 88,0.00941643043273641,"Lon: 231.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(231.5, -65.5)"
-65.5,232.5,FAO 88,0.00949551239095479,"Lon: 232.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(232.5, -65.5)"
-65.5,233.5,FAO 88,0.00952352355257546,"Lon: 233.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(233.5, -65.5)"
-65.5,234.5,FAO 88,0.00958587663488476,"Lon: 234.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(234.5, -65.5)"
-65.5,235.5,FAO 88,0.00958469774962279,"Lon: 235.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(235.5, -65.5)"
-65.5,236.5,FAO 88,0.00972502894399069,"Lon: 236.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(236.5, -65.5)"
-65.5,237.5,FAO 88,0.00991375796257169,"Lon: 237.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(237.5, -65.5)"
-65.5,238.5,FAO 88,0.00991982648019911,"Lon: 238.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(238.5, -65.5)"
-65.5,239.5,FAO 88,0.01019898805968287,"Lon: 239.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(239.5, -65.5)"
-65.5,240.5,FAO 88,0.01015365727048639,"Lon: 240.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(240.5, -65.5)"
-65.5,241.5,FAO 88,0.01009796102320713,"Lon: 241.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(241.5, -65.5)"
-65.5,242.5,FAO 88,0.01020148213928076,"Lon: 242.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(242.5, -65.5)"
-65.5,243.5,FAO 88,0.01008516464232991,"Lon: 243.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(243.5, -65.5)"
-65.5,244.5,FAO 88,0.01045915020622599,"Lon: 244.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(244.5, -65.5)"
-65.5,245.5,FAO 88,0.01032804340186217,"Lon: 245.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(245.5, -65.5)"
-65.5,246.5,FAO 88,0.01059566456760347,"Lon: 246.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(246.5, -65.5)"
-65.5,247.5,FAO 88,0.01072322275543186,"Lon: 247.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(247.5, -65.5)"
-65.5,248.5,FAO 88,0.0107607493348498,"Lon: 248.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(248.5, -65.5)"
-65.5,249.5,FAO 88,0.01141002487404565,"Lon: 249.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(249.5, -65.5)"
-65.5,250.5,FAO 88,0.01086268482194698,"Lon: 250.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(250.5, -65.5)"
-65.5,251.5,FAO 88,0.01133305960851025,"Lon: 251.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(251.5, -65.5)"
-65.5,252.5,FAO 88,0.01066806296766467,"Lon: 252.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(252.5, -65.5)"
-65.5,253.5,FAO 88,0.01081139356519165,"Lon: 253.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(253.5, -65.5)"
-65.5,254.5,FAO 88,0.01092922310033951,"Lon: 254.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(254.5, -65.5)"
-65.5,255.5,FAO 88,0.01167272672178063,"Lon: 255.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(255.5, -65.5)"
-65.5,256.5,FAO 88,0.01195652705592492,"Lon: 256.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(256.5, -65.5)"
-65.5,257.5,FAO 88,0.01168511882861911,"Lon: 257.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(257.5, -65.5)"
-65.5,258.5,FAO 88,0.01096532093448586,"Lon: 258.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(258.5, -65.5)"
-65.5,259.5,FAO 88,0.01060139867016736,"Lon: 259.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(259.5, -65.5)"
-65.5,260.5,FAO 88,0.01071408483371354,"Lon: 260.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(260.5, -65.5)"
-65.5,261.5,FAO 88,0.01084210983979438,"Lon: 261.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(261.5, -65.5)"
-65.5,262.5,FAO 88,0.010910289820662,"Lon: 262.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(262.5, -65.5)"
-65.5,263.5,FAO 88,0.01147219127018826,"Lon: 263.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(263.5, -65.5)"
-65.5,264.5,FAO 88,0.01120308384677642,"Lon: 264.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(264.5, -65.5)"
-65.5,265.5,FAO 88,0.01121663630454255,"Lon: 265.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(265.5, -65.5)"
-65.5,266.5,FAO 88,0.01156632652773895,"Lon: 266.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(266.5, -65.5)"
-65.5,267.5,FAO 88,0.01139886154151145,"Lon: 267.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(267.5, -65.5)"
-65.5,268.5,FAO 88,0.01162333815389384,"Lon: 268.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(268.5, -65.5)"
-65.5,269.5,FAO 88,0.07178756168720629,"Lon: 269.5°, Lat: -65.5°
Biomass: 0.07 tonnes/km²
Region:fao-88","c(269.5, -65.5)"
-65.5,270.5,FAO 88,0.01145872842586892,"Lon: 270.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(270.5, -65.5)"
-65.5,271.5,FAO 88,0.01206133356292159,"Lon: 271.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(271.5, -65.5)"
-65.5,272.5,FAO 88,0.01241473088929538,"Lon: 272.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(272.5, -65.5)"
-65.5,273.5,FAO 88,0.01256913538653953,"Lon: 273.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(273.5, -65.5)"
-65.5,274.5,FAO 88,0.01248058538752404,"Lon: 274.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(274.5, -65.5)"
-65.5,275.5,FAO 88,0.01240217153877263,"Lon: 275.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(275.5, -65.5)"
-65.5,276.5,FAO 88,0.01237926902608811,"Lon: 276.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(276.5, -65.5)"
-65.5,277.5,FAO 88,0.01272298862163079,"Lon: 277.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(277.5, -65.5)"
-65.5,278.5,FAO 88,0.01265551477630279,"Lon: 278.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(278.5, -65.5)"
-65.5,279.5,FAO 88,0.01273833416350896,"Lon: 279.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(279.5, -65.5)"
-65.5,280.5,FAO 88,0.01282183769878216,"Lon: 280.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(280.5, -65.5)"
-65.5,281.5,FAO 88,0.01310900336358176,"Lon: 281.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(281.5, -65.5)"
-65.5,282.5,FAO 88,0.01344066457035441,"Lon: 282.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(282.5, -65.5)"
-65.5,283.5,FAO 88,0.01302411174011132,"Lon: 283.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(283.5, -65.5)"
-65.5,284.5,FAO 88,0.01266429153143965,"Lon: 284.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(284.5, -65.5)"
-65.5,285.5,FAO 88,0.01247352473072812,"Lon: 285.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(285.5, -65.5)"
-65.5,286.5,FAO 88,0.01303020929271639,"Lon: 286.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(286.5, -65.5)"
-65.5,287.5,FAO 88,0.01312013424609584,"Lon: 287.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(287.5, -65.5)"
-65.5,288.5,FAO 88,0.01331775723466108,"Lon: 288.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(288.5, -65.5)"
-65.5,289.5,FAO 88,0.01339063192625781,"Lon: 289.5°, Lat: -65.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(289.5, -65.5)"
-64.5,150.5,FAO 88,0.01171862489770528,"Lon: 150.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(150.5, -64.5)"
-64.5,151.5,FAO 88,0.01204906165227598,"Lon: 151.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(151.5, -64.5)"
-64.5,152.5,FAO 88,0.01207351272975588,"Lon: 152.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(152.5, -64.5)"
-64.5,153.5,FAO 88,0.01187181917357811,"Lon: 153.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(153.5, -64.5)"
-64.5,154.5,FAO 88,0.01206048746908362,"Lon: 154.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(154.5, -64.5)"
-64.5,155.5,FAO 88,0.01249429195418665,"Lon: 155.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(155.5, -64.5)"
-64.5,156.5,FAO 88,0.01296674186864152,"Lon: 156.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(156.5, -64.5)"
-64.5,157.5,FAO 88,0.01345769166151187,"Lon: 157.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(157.5, -64.5)"
-64.5,158.5,FAO 88,0.01527368215283779,"Lon: 158.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(158.5, -64.5)"
-64.5,159.5,FAO 88,0.01578938793533699,"Lon: 159.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(159.5, -64.5)"
-64.5,160.5,FAO 88,0.01483836672948817,"Lon: 160.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(160.5, -64.5)"
-64.5,161.5,FAO 88,0.01443319795321711,"Lon: 161.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(161.5, -64.5)"
-64.5,162.5,FAO 88,0.01407457739812954,"Lon: 162.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(162.5, -64.5)"
-64.5,163.5,FAO 88,0.01395814632738941,"Lon: 163.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(163.5, -64.5)"
-64.5,164.5,FAO 88,0.01339092839772654,"Lon: 164.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(164.5, -64.5)"
-64.5,165.5,FAO 88,0.01366316004002094,"Lon: 165.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(165.5, -64.5)"
-64.5,166.5,FAO 88,0.01351279427765063,"Lon: 166.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(166.5, -64.5)"
-64.5,167.5,FAO 88,0.013715666198782,"Lon: 167.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(167.5, -64.5)"
-64.5,168.5,FAO 88,0.01354721989216487,"Lon: 168.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(168.5, -64.5)"
-64.5,169.5,FAO 88,0.01412830603653567,"Lon: 169.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(169.5, -64.5)"
-64.5,170.5,FAO 88,0.01343458969605969,"Lon: 170.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(170.5, -64.5)"
-64.5,171.5,FAO 88,0.01319479830936709,"Lon: 171.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(171.5, -64.5)"
-64.5,172.5,FAO 88,0.01605601614358246,"Lon: 172.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(172.5, -64.5)"
-64.5,173.5,FAO 88,0.0160363484701383,"Lon: 173.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(173.5, -64.5)"
-64.5,174.5,FAO 88,0.01469894647472409,"Lon: 174.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(174.5, -64.5)"
-64.5,175.5,FAO 88,0.01420146531341293,"Lon: 175.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(175.5, -64.5)"
-64.5,176.5,FAO 88,0.01466126894052568,"Lon: 176.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(176.5, -64.5)"
-64.5,177.5,FAO 88,0.01688158777297931,"Lon: 177.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(177.5, -64.5)"
-64.5,178.5,FAO 88,0.01571650475867808,"Lon: 178.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(178.5, -64.5)"
-64.5,179.5,FAO 88,0.01221811846834244,"Lon: 179.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(179.5, -64.5)"
-64.5,180.5,FAO 88,0.01305759150265348,"Lon: 180.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(180.5, -64.5)"
-64.5,181.5,FAO 88,0.01444197681527845,"Lon: 181.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(181.5, -64.5)"
-64.5,182.5,FAO 88,0.01393864787186552,"Lon: 182.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(182.5, -64.5)"
-64.5,183.5,FAO 88,0.01442160449016452,"Lon: 183.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(183.5, -64.5)"
-64.5,184.5,FAO 88,0.01544132689419697,"Lon: 184.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(184.5, -64.5)"
-64.5,185.5,FAO 88,0.01600774915389806,"Lon: 185.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(185.5, -64.5)"
-64.5,186.5,FAO 88,0.01597318509297327,"Lon: 186.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(186.5, -64.5)"
-64.5,187.5,FAO 88,0.01680938075005774,"Lon: 187.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(187.5, -64.5)"
-64.5,188.5,FAO 88,0.01742550846150038,"Lon: 188.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(188.5, -64.5)"
-64.5,189.5,FAO 88,0.0175284287027547,"Lon: 189.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(189.5, -64.5)"
-64.5,190.5,FAO 88,0.01942991508606427,"Lon: 190.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(190.5, -64.5)"
-64.5,191.5,FAO 88,0.0173129267067775,"Lon: 191.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(191.5, -64.5)"
-64.5,192.5,FAO 88,0.01520866947562903,"Lon: 192.5°, Lat: -64.5°
Biomass: 0.02 tonnes/km²
Region:fao-88","c(192.5, -64.5)"
-64.5,193.5,FAO 88,0.01469239437436358,"Lon: 193.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(193.5, -64.5)"
-64.5,194.5,FAO 88,0.01379206061223702,"Lon: 194.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(194.5, -64.5)"
-64.5,195.5,FAO 88,0.01305298041629979,"Lon: 195.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(195.5, -64.5)"
-64.5,196.5,FAO 88,0.01311161593922215,"Lon: 196.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(196.5, -64.5)"
-64.5,197.5,FAO 88,0.01242368769130601,"Lon: 197.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(197.5, -64.5)"
-64.5,198.5,FAO 88,0.01284476462588713,"Lon: 198.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(198.5, -64.5)"
-64.5,199.5,FAO 88,0.01065996749039132,"Lon: 199.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(199.5, -64.5)"
-64.5,200.5,FAO 88,0.01130476993364227,"Lon: 200.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(200.5, -64.5)"
-64.5,201.5,FAO 88,0.0118048307423549,"Lon: 201.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(201.5, -64.5)"
-64.5,202.5,FAO 88,0.01208250391493715,"Lon: 202.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(202.5, -64.5)"
-64.5,203.5,FAO 88,0.01189848355532875,"Lon: 203.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(203.5, -64.5)"
-64.5,204.5,FAO 88,0.01212145081337288,"Lon: 204.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(204.5, -64.5)"
-64.5,205.5,FAO 88,0.0107779878978976,"Lon: 205.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(205.5, -64.5)"
-64.5,206.5,FAO 88,0.01109459926048665,"Lon: 206.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(206.5, -64.5)"
-64.5,207.5,FAO 88,0.01103661259948336,"Lon: 207.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(207.5, -64.5)"
-64.5,208.5,FAO 88,0.01115828041387021,"Lon: 208.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(208.5, -64.5)"
-64.5,209.5,FAO 88,0.01090906970773068,"Lon: 209.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(209.5, -64.5)"
-64.5,210.5,FAO 88,0.01055733436131303,"Lon: 210.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(210.5, -64.5)"
-64.5,211.5,FAO 88,0.01094303183529087,"Lon: 211.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(211.5, -64.5)"
-64.5,212.5,FAO 88,0.01051960591063231,"Lon: 212.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(212.5, -64.5)"
-64.5,213.5,FAO 88,0.01028472511467684,"Lon: 213.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(213.5, -64.5)"
-64.5,214.5,FAO 88,0.01255077430546941,"Lon: 214.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(214.5, -64.5)"
-64.5,215.5,FAO 88,0.01095878388432542,"Lon: 215.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(215.5, -64.5)"
-64.5,216.5,FAO 88,0.0108372958176966,"Lon: 216.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(216.5, -64.5)"
-64.5,217.5,FAO 88,0.01104710788379955,"Lon: 217.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(217.5, -64.5)"
-64.5,218.5,FAO 88,0.01012693970911606,"Lon: 218.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(218.5, -64.5)"
-64.5,219.5,FAO 88,0.01027688924929653,"Lon: 219.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(219.5, -64.5)"
-64.5,220.5,FAO 88,0.01024686749561,"Lon: 220.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(220.5, -64.5)"
-64.5,221.5,FAO 88,0.01016303373902719,"Lon: 221.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(221.5, -64.5)"
-64.5,222.5,FAO 88,0.01001834135550562,"Lon: 222.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(222.5, -64.5)"
-64.5,223.5,FAO 88,0.01002700504261203,"Lon: 223.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(223.5, -64.5)"
-64.5,224.5,FAO 88,0.00965161956492798,"Lon: 224.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(224.5, -64.5)"
-64.5,225.5,FAO 88,0.0094807894570064,"Lon: 225.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(225.5, -64.5)"
-64.5,226.5,FAO 88,0.00962423776177897,"Lon: 226.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(226.5, -64.5)"
-64.5,227.5,FAO 88,0.00966925192285875,"Lon: 227.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(227.5, -64.5)"
-64.5,228.5,FAO 88,0.00960543199177053,"Lon: 228.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(228.5, -64.5)"
-64.5,229.5,FAO 88,0.00975912538949849,"Lon: 229.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(229.5, -64.5)"
-64.5,230.5,FAO 88,0.00959425207701025,"Lon: 230.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(230.5, -64.5)"
-64.5,231.5,FAO 88,0.00967766707413804,"Lon: 231.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(231.5, -64.5)"
-64.5,232.5,FAO 88,0.00973509487683043,"Lon: 232.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(232.5, -64.5)"
-64.5,233.5,FAO 88,0.00998269206343002,"Lon: 233.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(233.5, -64.5)"
-64.5,234.5,FAO 88,0.01023235778210465,"Lon: 234.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(234.5, -64.5)"
-64.5,235.5,FAO 88,0.01034636983354627,"Lon: 235.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(235.5, -64.5)"
-64.5,236.5,FAO 88,0.010481380804998,"Lon: 236.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(236.5, -64.5)"
-64.5,237.5,FAO 88,0.01078178379272887,"Lon: 237.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(237.5, -64.5)"
-64.5,238.5,FAO 88,0.01075518602303921,"Lon: 238.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(238.5, -64.5)"
-64.5,239.5,FAO 88,0.01107044148880042,"Lon: 239.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(239.5, -64.5)"
-64.5,240.5,FAO 88,0.01234892077359912,"Lon: 240.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(240.5, -64.5)"
-64.5,241.5,FAO 88,0.01226008378468307,"Lon: 241.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(241.5, -64.5)"
-64.5,242.5,FAO 88,0.01145446512284448,"Lon: 242.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(242.5, -64.5)"
-64.5,243.5,FAO 88,0.01087452524022763,"Lon: 243.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(243.5, -64.5)"
-64.5,244.5,FAO 88,0.0114079335227138,"Lon: 244.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(244.5, -64.5)"
-64.5,245.5,FAO 88,0.01155936791362559,"Lon: 245.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(245.5, -64.5)"
-64.5,246.5,FAO 88,0.01153982627892539,"Lon: 246.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(246.5, -64.5)"
-64.5,247.5,FAO 88,0.01174661072690106,"Lon: 247.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(247.5, -64.5)"
-64.5,248.5,FAO 88,0.01177080224440173,"Lon: 248.5°, Lat: -64.5°
Biomass: 0.01 tonnes/km²
Region:fao-88","c(248.5, -64.5)"
