lat,lon,region,catches,tooltip,geometry
-68.5,186.5,FAO 88,1.0054332493773e-4,"Lon: 186.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(186.5, -68.5)"
-68.5,187.5,FAO 88,9.930256965218526e-5,"Lon: 187.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(187.5, -68.5)"
-68.5,188.5,FAO 88,9.942729931075584e-5,"Lon: 188.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(188.5, -68.5)"
-68.5,189.5,FAO 88,9.6585387456867e-5,"Lon: 189.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(189.5, -68.5)"
-68.5,190.5,FAO 88,1.1082815580649e-4,"Lon: 190.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(190.5, -68.5)"
-68.5,191.5,FAO 88,9.700495731924008e-5,"Lon: 191.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(191.5, -68.5)"
-68.5,192.5,FAO 88,1.0921846349358e-4,"Lon: 192.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(192.5, -68.5)"
-68.5,193.5,FAO 88,1.00873983763e-4,"Lon: 193.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(193.5, -68.5)"
-68.5,194.5,FAO 88,1.012795665569e-4,"Lon: 194.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(194.5, -68.5)"
-68.5,195.5,FAO 88,1.1110279343132e-4,"Lon: 195.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(195.5, -68.5)"
-68.5,196.5,FAO 88,1.158643498475e-4,"Lon: 196.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(196.5, -68.5)"
-68.5,197.5,FAO 88,1.1967091004228e-4,"Lon: 197.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(197.5, -68.5)"
-68.5,198.5,FAO 88,1.2440730638288e-4,"Lon: 198.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(198.5, -68.5)"
-68.5,199.5,FAO 88,1.2157537719393e-4,"Lon: 199.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(199.5, -68.5)"
-68.5,200.5,FAO 88,1.1300831893356e-4,"Lon: 200.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(200.5, -68.5)"
-68.5,201.5,FAO 88,1.1079261458182e-4,"Lon: 201.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(201.5, -68.5)"
-68.5,202.5,FAO 88,1.0509000081871e-4,"Lon: 202.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(202.5, -68.5)"
-68.5,203.5,FAO 88,1.0888964859467e-4,"Lon: 203.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(203.5, -68.5)"
-68.5,204.5,FAO 88,1.0834608097903e-4,"Lon: 204.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(204.5, -68.5)"
-68.5,205.5,FAO 88,1.0932444137005e-4,"Lon: 205.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(205.5, -68.5)"
-68.5,206.5,FAO 88,1.0914386552192e-4,"Lon: 206.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(206.5, -68.5)"
-68.5,207.5,FAO 88,1.0255503427505e-4,"Lon: 207.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(207.5, -68.5)"
-68.5,208.5,FAO 88,1.0492586163572e-4,"Lon: 208.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(208.5, -68.5)"
-68.5,209.5,FAO 88,1.0477195394269e-4,"Lon: 209.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(209.5, -68.5)"
-68.5,210.5,FAO 88,1.0558359515687e-4,"Lon: 210.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(210.5, -68.5)"
-68.5,211.5,FAO 88,1.0622649679892e-4,"Lon: 211.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(211.5, -68.5)"
-68.5,212.5,FAO 88,1.116739537515e-4,"Lon: 212.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(212.5, -68.5)"
-68.5,213.5,FAO 88,1.1215262428129e-4,"Lon: 213.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(213.5, -68.5)"
-68.5,214.5,FAO 88,1.1473883299364e-4,"Lon: 214.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(214.5, -68.5)"
-68.5,215.5,FAO 88,1.2129854967484e-4,"Lon: 215.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(215.5, -68.5)"
-68.5,216.5,FAO 88,1.2664122446008e-4,"Lon: 216.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(216.5, -68.5)"
-68.5,217.5,FAO 88,1.2949975552829e-4,"Lon: 217.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(217.5, -68.5)"
-68.5,218.5,FAO 88,1.3185832550479e-4,"Lon: 218.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(218.5, -68.5)"
-68.5,219.5,FAO 88,1.3807622130151e-4,"Lon: 219.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(219.5, -68.5)"
-68.5,220.5,FAO 88,1.3635519613927e-4,"Lon: 220.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(220.5, -68.5)"
-68.5,221.5,FAO 88,1.3968740009206e-4,"Lon: 221.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(221.5, -68.5)"
-68.5,222.5,FAO 88,1.3688825868552e-4,"Lon: 222.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(222.5, -68.5)"
-68.5,223.5,FAO 88,1.4078474673345e-4,"Lon: 223.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(223.5, -68.5)"
-68.5,224.5,FAO 88,1.4241630159861e-4,"Lon: 224.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(224.5, -68.5)"
-68.5,225.5,FAO 88,1.4618482509847e-4,"Lon: 225.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(225.5, -68.5)"
-68.5,226.5,FAO 88,1.4934328568979e-4,"Lon: 226.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(226.5, -68.5)"
-68.5,227.5,FAO 88,1.5369434294675e-4,"Lon: 227.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(227.5, -68.5)"
-68.5,228.5,FAO 88,1.5942180976665e-4,"Lon: 228.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(228.5, -68.5)"
-68.5,229.5,FAO 88,1.6441492383514e-4,"Lon: 229.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(229.5, -68.5)"
-68.5,230.5,FAO 88,1.7043945710679e-4,"Lon: 230.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(230.5, -68.5)"
-68.5,231.5,FAO 88,1.8048627686524e-4,"Lon: 231.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(231.5, -68.5)"
-68.5,232.5,FAO 88,1.7936413080652e-4,"Lon: 232.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(232.5, -68.5)"
-68.5,233.5,FAO 88,1.781721605841e-4,"Lon: 233.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(233.5, -68.5)"
-68.5,234.5,FAO 88,1.7828755341534e-4,"Lon: 234.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(234.5, -68.5)"
-68.5,235.5,FAO 88,1.824038347088e-4,"Lon: 235.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(235.5, -68.5)"
-68.5,236.5,FAO 88,1.7594768629598e-4,"Lon: 236.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(236.5, -68.5)"
-68.5,237.5,FAO 88,1.7400007546774e-4,"Lon: 237.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(237.5, -68.5)"
-68.5,238.5,FAO 88,1.774508037058e-4,"Lon: 238.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(238.5, -68.5)"
-68.5,239.5,FAO 88,1.8028798276366e-4,"Lon: 239.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(239.5, -68.5)"
-68.5,240.5,FAO 88,1.8999650914672e-4,"Lon: 240.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(240.5, -68.5)"
-68.5,241.5,FAO 88,1.8329381377542e-4,"Lon: 241.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(241.5, -68.5)"
-68.5,242.5,FAO 88,1.8801968591958e-4,"Lon: 242.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(242.5, -68.5)"
-68.5,243.5,FAO 88,1.9808576553905e-4,"Lon: 243.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(243.5, -68.5)"
-68.5,244.5,FAO 88,1.8919650339795e-4,"Lon: 244.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(244.5, -68.5)"
-68.5,245.5,FAO 88,1.8825967142399e-4,"Lon: 245.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(245.5, -68.5)"
-68.5,246.5,FAO 88,1.8644910170181e-4,"Lon: 246.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(246.5, -68.5)"
-68.5,247.5,FAO 88,1.854963701779e-4,"Lon: 247.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(247.5, -68.5)"
-68.5,248.5,FAO 88,1.8751940355495e-4,"Lon: 248.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(248.5, -68.5)"
-68.5,249.5,FAO 88,1.9809143904292e-4,"Lon: 249.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(249.5, -68.5)"
-68.5,250.5,FAO 88,1.9888265736046e-4,"Lon: 250.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(250.5, -68.5)"
-68.5,251.5,FAO 88,1.9459841107659e-4,"Lon: 251.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(251.5, -68.5)"
-68.5,252.5,FAO 88,1.9972753007859e-4,"Lon: 252.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(252.5, -68.5)"
-68.5,253.5,FAO 88,2.1210020520729e-4,"Lon: 253.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(253.5, -68.5)"
-68.5,254.5,FAO 88,2.1884505169164e-4,"Lon: 254.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(254.5, -68.5)"
-68.5,255.5,FAO 88,2.2799480370723e-4,"Lon: 255.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(255.5, -68.5)"
-68.5,256.5,FAO 88,2.2655234853431e-4,"Lon: 256.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(256.5, -68.5)"
-68.5,257.5,FAO 88,2.3454718837146e-4,"Lon: 257.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(257.5, -68.5)"
-68.5,258.5,FAO 88,2.365846389428e-4,"Lon: 258.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(258.5, -68.5)"
-68.5,259.5,FAO 88,2.4473436301546e-4,"Lon: 259.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(259.5, -68.5)"
-68.5,260.5,FAO 88,2.4591428698309e-4,"Lon: 260.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(260.5, -68.5)"
-68.5,261.5,FAO 88,2.4704617447344e-4,"Lon: 261.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(261.5, -68.5)"
-68.5,262.5,FAO 88,2.4759736901186e-4,"Lon: 262.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(262.5, -68.5)"
-68.5,263.5,FAO 88,2.4832445084016e-4,"Lon: 263.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(263.5, -68.5)"
-68.5,264.5,FAO 88,2.4638556645957e-4,"Lon: 264.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(264.5, -68.5)"
-68.5,265.5,FAO 88,2.3708030183083e-4,"Lon: 265.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(265.5, -68.5)"
-68.5,266.5,FAO 88,2.5234011259488e-4,"Lon: 266.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(266.5, -68.5)"
-68.5,267.5,FAO 88,2.4038970726931e-4,"Lon: 267.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(267.5, -68.5)"
-68.5,268.5,FAO 88,2.4982624611544e-4,"Lon: 268.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(268.5, -68.5)"
-68.5,269.5,FAO 88,2.8124970281207e-4,"Lon: 269.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(269.5, -68.5)"
-68.5,270.5,FAO 88,2.3871523113403e-4,"Lon: 270.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(270.5, -68.5)"
-68.5,271.5,FAO 88,2.2303041882578e-4,"Lon: 271.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(271.5, -68.5)"
-68.5,272.5,FAO 88,2.2823784194883e-4,"Lon: 272.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(272.5, -68.5)"
-68.5,273.5,FAO 88,2.3855380268501e-4,"Lon: 273.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(273.5, -68.5)"
-68.5,274.5,FAO 88,2.4550673552276e-4,"Lon: 274.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(274.5, -68.5)"
-68.5,275.5,FAO 88,2.4080825629233e-4,"Lon: 275.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(275.5, -68.5)"
-68.5,276.5,FAO 88,2.4561175996458e-4,"Lon: 276.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(276.5, -68.5)"
-68.5,277.5,FAO 88,2.5819778858526e-4,"Lon: 277.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(277.5, -68.5)"
-68.5,278.5,FAO 88,2.5491218258952e-4,"Lon: 278.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(278.5, -68.5)"
-68.5,279.5,FAO 88,2.4444983066808e-4,"Lon: 279.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(279.5, -68.5)"
-68.5,280.5,FAO 88,2.5540530805698e-4,"Lon: 280.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(280.5, -68.5)"
-68.5,281.5,FAO 88,2.5428855175668e-4,"Lon: 281.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(281.5, -68.5)"
-68.5,282.5,FAO 88,2.461702039015e-4,"Lon: 282.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(282.5, -68.5)"
-68.5,283.5,FAO 88,2.7657872552287e-4,"Lon: 283.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(283.5, -68.5)"
-68.5,284.5,FAO 88,0.00102089076240021,"Lon: 284.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(284.5, -68.5)"
-68.5,285.5,FAO 88,0.00101103015285082,"Lon: 285.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(285.5, -68.5)"
-68.5,286.5,FAO 88,9.1988074912657e-4,"Lon: 286.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(286.5, -68.5)"
-68.5,287.5,FAO 88,6.6418945777787e-4,"Lon: 287.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(287.5, -68.5)"
-68.5,288.5,FAO 88,4.507514539110838e-5,"Lon: 288.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(288.5, -68.5)"
-68.5,289.5,FAO 88,3.4835799590197e-4,"Lon: 289.5°, Lat: -68.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(289.5, -68.5)"
-67.5,150.5,FAO 88,6.316371818226537e-6,"Lon: 150.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(150.5, -67.5)"
-67.5,151.5,FAO 88,8.717896972389938e-6,"Lon: 151.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(151.5, -67.5)"
-67.5,152.5,FAO 88,1.4315268718406206e-5,"Lon: 152.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(152.5, -67.5)"
-67.5,153.5,FAO 88,2.3257149769635056e-5,"Lon: 153.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(153.5, -67.5)"
-67.5,154.5,FAO 88,2.2970232001331675e-5,"Lon: 154.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(154.5, -67.5)"
-67.5,155.5,FAO 88,2.487388756910531e-5,"Lon: 155.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(155.5, -67.5)"
-67.5,156.5,FAO 88,5.5816329452026887e-5,"Lon: 156.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(156.5, -67.5)"
-67.5,157.5,FAO 88,2.1908672860361752e-5,"Lon: 157.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(157.5, -67.5)"
-67.5,158.5,FAO 88,2.342468777126773e-5,"Lon: 158.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(158.5, -67.5)"
-67.5,159.5,FAO 88,4.157309535160783e-5,"Lon: 159.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(159.5, -67.5)"
-67.5,160.5,FAO 88,5.944315154980696e-5,"Lon: 160.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(160.5, -67.5)"
-67.5,161.5,FAO 88,6.738730723925408e-5,"Lon: 161.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(161.5, -67.5)"
-67.5,162.5,FAO 88,8.300617754373104e-5,"Lon: 162.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(162.5, -67.5)"
-67.5,163.5,FAO 88,1.0990879706283e-4,"Lon: 163.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(163.5, -67.5)"
-67.5,165.5,FAO 88,2.3879093723287e-4,"Lon: 165.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(165.5, -67.5)"
-67.5,166.5,FAO 88,1.646497434356e-4,"Lon: 166.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(166.5, -67.5)"
-67.5,167.5,FAO 88,1.9074152192637e-4,"Lon: 167.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(167.5, -67.5)"
-67.5,168.5,FAO 88,1.7771488666732e-4,"Lon: 168.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(168.5, -67.5)"
-67.5,169.5,FAO 88,1.5564602988114e-4,"Lon: 169.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(169.5, -67.5)"
-67.5,170.5,FAO 88,1.4349554215339e-4,"Lon: 170.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(170.5, -67.5)"
-67.5,171.5,FAO 88,1.4636999377044e-4,"Lon: 171.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(171.5, -67.5)"
-67.5,172.5,FAO 88,1.4659168881359e-4,"Lon: 172.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(172.5, -67.5)"
-67.5,173.5,FAO 88,1.4660099810989e-4,"Lon: 173.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(173.5, -67.5)"
-67.5,174.5,FAO 88,1.3758855039539e-4,"Lon: 174.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(174.5, -67.5)"
-67.5,175.5,FAO 88,1.2499771662651e-4,"Lon: 175.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(175.5, -67.5)"
-67.5,176.5,FAO 88,1.3407784975097e-4,"Lon: 176.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(176.5, -67.5)"
-67.5,177.5,FAO 88,1.428609786532e-4,"Lon: 177.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(177.5, -67.5)"
-67.5,178.5,FAO 88,1.4836028085155e-4,"Lon: 178.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(178.5, -67.5)"
-67.5,179.5,FAO 88,1.5340952412764e-4,"Lon: 179.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(179.5, -67.5)"
-67.5,180.5,FAO 88,1.6091769983856e-4,"Lon: 180.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(180.5, -67.5)"
-67.5,181.5,FAO 88,1.4096713729028e-4,"Lon: 181.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(181.5, -67.5)"
-67.5,182.5,FAO 88,1.4140905412397e-4,"Lon: 182.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(182.5, -67.5)"
-67.5,183.5,FAO 88,1.4045001456946e-4,"Lon: 183.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(183.5, -67.5)"
-67.5,184.5,FAO 88,1.5539420728873e-4,"Lon: 184.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(184.5, -67.5)"
-67.5,185.5,FAO 88,1.3719480026376e-4,"Lon: 185.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(185.5, -67.5)"
-67.5,186.5,FAO 88,1.5147180378181e-4,"Lon: 186.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(186.5, -67.5)"
-67.5,187.5,FAO 88,1.5514292007224e-4,"Lon: 187.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(187.5, -67.5)"
-67.5,188.5,FAO 88,1.5578336853307e-4,"Lon: 188.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(188.5, -67.5)"
-67.5,189.5,FAO 88,1.625358362099e-4,"Lon: 189.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(189.5, -67.5)"
-67.5,190.5,FAO 88,1.4838358791689e-4,"Lon: 190.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(190.5, -67.5)"
-67.5,191.5,FAO 88,1.7362794440273e-4,"Lon: 191.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(191.5, -67.5)"
-67.5,192.5,FAO 88,1.4168331898256e-4,"Lon: 192.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(192.5, -67.5)"
-67.5,193.5,FAO 88,1.4393683407021e-4,"Lon: 193.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(193.5, -67.5)"
-67.5,194.5,FAO 88,1.5355788466154e-4,"Lon: 194.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(194.5, -67.5)"
-67.5,195.5,FAO 88,1.3426664027926e-4,"Lon: 195.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(195.5, -67.5)"
-67.5,196.5,FAO 88,1.4147997770645e-4,"Lon: 196.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(196.5, -67.5)"
-67.5,197.5,FAO 88,1.5236596619763e-4,"Lon: 197.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(197.5, -67.5)"
-67.5,198.5,FAO 88,1.4006291209652e-4,"Lon: 198.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(198.5, -67.5)"
-67.5,199.5,FAO 88,1.2964726511411e-4,"Lon: 199.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(199.5, -67.5)"
-67.5,200.5,FAO 88,1.400579603824e-4,"Lon: 200.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(200.5, -67.5)"
-67.5,201.5,FAO 88,1.4209916900693e-4,"Lon: 201.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(201.5, -67.5)"
-67.5,202.5,FAO 88,1.4389621518222e-4,"Lon: 202.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(202.5, -67.5)"
-67.5,203.5,FAO 88,1.4421219410537e-4,"Lon: 203.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(203.5, -67.5)"
-67.5,204.5,FAO 88,1.4398078264621e-4,"Lon: 204.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(204.5, -67.5)"
-67.5,205.5,FAO 88,1.3911770302752e-4,"Lon: 205.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(205.5, -67.5)"
-67.5,206.5,FAO 88,1.366228148264e-4,"Lon: 206.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(206.5, -67.5)"
-67.5,207.5,FAO 88,1.302328969211e-4,"Lon: 207.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(207.5, -67.5)"
-67.5,208.5,FAO 88,1.3080796344518e-4,"Lon: 208.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(208.5, -67.5)"
-67.5,209.5,FAO 88,1.3184016180798e-4,"Lon: 209.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(209.5, -67.5)"
-67.5,210.5,FAO 88,1.3628810011406e-4,"Lon: 210.5°, Lat: -67.5°
Catches: 0.0 tonnes/km²
Region:fao-88","c(210.5, -67.5)"
